,Rank,Gender,Age,Finish,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
13,534,NA,NA,1:28:38,34826770,1931631106,Garmin fenix 5,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.4772222222222224
14,535,M,35-44,1:28:39,27886457,1931644469,Suunto Spartan Sport Wrist HR Baro,NA,21.33,Valencia,2018,Halfmarathon,Suunto,0.23249999999999815,0.23249999999999815,NA,1.4775
15,536,M,35-44,1:28:39,11863389,1931746833,Garmin Forerunner 235,New Balance Vazee Pace,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,New Balance,1.4775
16,537,M,35-44,1:28:40,11700988,1931565058,Garmin fenix 3,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.4777777777777779
17,538,M,25-34,1:28:40,1298939,1931585982,Suunto Spartan Sport,NA,21.3,Valencia,2018,Halfmarathon,Suunto,0.20250000000000057,0.20250000000000057,NA,1.4777777777777779
18,539,M,35-44,1:28:41,5106986,1932007842,Suunto,Adidas Adios Boost Hl,21.35,Valencia,2018,Halfmarathon,Suunto,0.2525000000000013,0.2525000000000013,Adidas,1.4780555555555557
19,540,M,35-44,1:28:42,30235798,1931555587,Polar M430,NA,21.5,Valencia,2018,Halfmarathon,Polar,0.40249999999999986,0.40249999999999986,NA,1.4783333333333335
1,542,M,35-44,1:28:42,11986473,1931617197,Garmin fenix 5,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.4783333333333335
2,543,M,25-34,1:28:42,2784919,1931724770,Garmin Forerunner 935,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.4783333333333335
3,544,M,35-44,1:28:43,16906581,1946996578,Garmin fenix 5,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.4786111111111113
4,545,M,35-44,1:28:44,26007483,1931663648,Polar M430,NA,21.42,Valencia,2018,Halfmarathon,Polar,0.32250000000000156,0.32250000000000156,NA,1.478888888888889
5,546,M,45-54,1:28:44,23655289,1932194196,Garmin Forerunner 230,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.478888888888889
6,547,M,45-54,1:28:48,9083242,1931649101,Garmin Forerunner 935,Nike Air Zoom Pegasus 35,21.21,Valencia,2018,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,Nike,1.4800000000000002
7,548,M,25-34,1:28:48,27028164,1931912358,Garmin fenix 5,NA,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,NA,1.4800000000000002
9,550,M,45-54,1:28:51,18890900,1931557214,Garmin Forerunner 735XT,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.4808333333333334
10,551,M,35-44,1:28:52,25116935,1931798144,Garmin fenix 5,NA,21.41,Valencia,2018,Halfmarathon,Garmin,0.3125,0.3125,NA,1.4811111111111113
11,552,M,35-44,1:28:52,13646750,1932360914,Garmin Forerunner 935,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.4811111111111113
12,553,M,35-44,1:28:53,6774467,1931697011,Suunto Ambit3 Sport,NA,21.15,Valencia,2018,Halfmarathon,Suunto,0.05249999999999844,0.05249999999999844,NA,1.481388888888889
14,555,M,NA,1:28:54,6021286,1931664376,Garmin Forerunner 235,NA,21.19,Valencia,2018,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,NA,1.4816666666666667
15,556,M,35-44,1:28:57,10702639,1931574632,Garmin fenix 3,NA,21.36,Valencia,2018,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,NA,1.4825000000000002
17,558,M,45-54,1:28:58,25474295,1931542716,Garmin fenix 3,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.482777777777778
18,559,M,35-44,1:28:58,22671013,1931778147,Garmin Forerunner 235,Nike Streak 6,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,Nike,1.482777777777778
19,560,M,35-44,1:28:59,4021566,1931558540,Garmin fenix 3,Brooks Launch,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,Brooks,1.4830555555555556
0,561,M,25-34,1:29:01,24549165,1931542951,Garmin Forerunner 735XT,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.4836111111111112
2,563,M,NA,1:29:02,13186366,1931749494,Garmin Forerunner 920XT,New Balance 870V4,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,New Balance,1.483888888888889
3,564,M,35-44,1:29:02,37041067,2042936716,Garmin Forerunner 230,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.483888888888889
4,565,M,35-44,1:29:03,7216001,1931533744,Strava iPhone App,Saucony Xodus,21.62,Valencia,2018,Halfmarathon,Strava,0.5225000000000009,0.5225000000000009,Saucony,1.4841666666666666
5,566,M,35-44,1:29:04,2337553,1931771670,Polar M430,Adidas Supernova Boost Glide 9 Grises,21.41,Valencia,2018,Halfmarathon,Polar,0.3125,0.3125,Adidas,1.4844444444444445
6,567,M,NA,1:29:05,12927135,1931949912,Polar M400,Adidas Adizero,21.39,Valencia,2018,Halfmarathon,Polar,0.2925000000000004,0.2925000000000004,Adidas,1.4847222222222223
7,568,M,45-54,1:29:07,26354541,1931581382,Garmin fenix 3,NA,21.4,Valencia,2018,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,NA,1.485277777777778
8,569,M,35-44,1:29:07,23416629,2047023772,Garmin Forerunner 235,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.485277777777778
9,570,M,35-44,1:29:08,18786713,1934782067,Garmin fenix 3,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.4855555555555555
10,571,M,25-34,1:29:09,26991586,1933296711,Garmin Forerunner 235,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.4858333333333333
14,575,M,NA,1:29:13,5043558,1931547819,Garmin Forerunner 735XT,NA,21.19,Valencia,2018,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,NA,1.4869444444444444
15,576,M,55-64,1:29:13,35023940,1985787168,Garmin Forerunner 310XT,NA,21.4,Valencia,2018,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,NA,1.4869444444444444
17,578,M,35-44,1:29:15,12264568,1931606967,Garmin fenix 3,NA,21.1,Valencia,2018,Halfmarathon,Garmin,0.002500000000001279,0.002500000000001279,NA,1.4875
18,579,M,45-54,1:29:17,18717975,1931920567,Suunto,NA,21.39,Valencia,2018,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,NA,1.4880555555555557
19,580,M,25-34,1:29:17,5553586,1932808204,Garmin fenix 2,NA,21.2,Valencia,2018,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,NA,1.4880555555555557
0,581,M,35-44,1:29:17,29403355,1934265187,Garmin fenix 5X,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.4880555555555557
1,582,M,35-44,1:29:18,17077018,1931542633,Garmin Forerunner 735XT,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.4883333333333333
2,583,M,35-44,1:29:18,23474635,1931852923,Garmin fenix 3,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.4883333333333333
3,584,M,25-34,1:29:20,17266778,1931567281,Garmin fenix 3,NA,21.32,Valencia,2018,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,NA,1.488888888888889
4,585,M,NA,1:29:20,18156663,1931681361,Garmin Forerunner 235,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.488888888888889
5,586,M,35-44,1:29:22,28338125,1931555696,Garmin Forerunner 935,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.4894444444444446
6,587,M,45-54,1:29:22,23927711,1931563798,Polar M430,NA,21.48,Valencia,2018,Halfmarathon,Polar,0.3825000000000003,0.3825000000000003,NA,1.4894444444444446
7,588,F,35-44,1:29:22,12892691,1931727494,Garmin Forerunner 630,NA,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,NA,1.4894444444444446
8,589,M,35-44,1:29:23,3622938,1931643074,Garmin Forerunner 920XT,Nike Pegasus 35,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,Nike,1.4897222222222224
9,590,M,NA,1:29:24,17386170,1932465180,Garmin Forerunner 10,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.49
12,593,M,35-44,1:29:26,25768785,1931580976,Suunto Spartan Sport,Adidas Solar Boost,21.27,Valencia,2018,Halfmarathon,Suunto,0.17249999999999943,0.17249999999999943,Adidas,1.4905555555555556
13,594,M,NA,1:29:28,7753448,1931567473,Polar V800,Asics Gel Pulse 9,21.43,Valencia,2018,Halfmarathon,Polar,0.3324999999999996,0.3324999999999996,Asics,1.4911111111111113
14,595,M,NA,1:29:28,33838835,1931834200,Huami Amazfit Pace,NA,21.18,Valencia,2018,Halfmarathon,Huami,0.08249999999999957,0.08249999999999957,NA,1.4911111111111113
15,596,M,25-34,1:29:28,7288315,1932174551,Suunto Ambit2 S,Nike Zoom Streak,21.56,Valencia,2018,Halfmarathon,Suunto,0.4624999999999986,0.4624999999999986,Nike,1.4911111111111113
17,598,M,35-44,1:29:30,12669042,1931628434,TomTom,NA,21.25,Valencia,2018,Halfmarathon,TomTom,0.15249999999999986,0.15249999999999986,NA,1.4916666666666667
18,599,M,45-54,1:29:30,17204829,1931653831,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.4916666666666667
19,600,M,55-64,1:29:30,5432131,1931657050,Garmin Forerunner 935,Cloudflow Cloudflow,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Cloudflow,1.4916666666666667
0,601,M,NA,1:29:31,24921249,1931567485,Garmin Forerunner 235,Adidas Adizero Boston,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,Adidas,1.4919444444444445
1,602,M,35-44,1:29:31,25364613,1931947131,Garmin Forerunner 230,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.4919444444444445
2,603,M,35-44,1:29:31,25390172,1931947137,Garmin Forerunner 230,NA,21.14,Valencia,2018,Halfmarathon,Garmin,0.042500000000000426,0.042500000000000426,NA,1.4919444444444445
3,604,M,NA,1:29:33,17594886,1931858608,Garmin Forerunner 15,NA,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,NA,1.4925000000000002
4,605,M,35-44,1:29:36,21158827,1931921774,Garmin Forerunner 920XT,NA,21.36,Valencia,2018,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,NA,1.4933333333333334
5,606,M,35-44,1:29:36,12838822,1932481223,Garmin fenix 3,Hoka One One Arahi2,21.46,Valencia,2018,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,Hoka,1.4933333333333334
6,607,F,25-34,1:29:36,23949039,1933503206,Polar M430,NA,21.33,Valencia,2018,Halfmarathon,Polar,0.23249999999999815,0.23249999999999815,NA,1.4933333333333334
7,608,M,35-44,1:29:38,12301997,1931556963,Garmin fenix 5S,Adidas Energy Boost Orange,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,Adidas,1.493888888888889
9,610,M,35-44,1:29:39,23186284,1931609303,Garmin fenix 3,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.4941666666666666
10,611,M,35-44,1:29:39,6917689,1932841843,Garmin Forerunner 230,Adidas Adizero Boston Boost 5,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,Adidas,1.4941666666666666
11,612,M,NA,1:29:41,8324814,1931584776,Garmin fenix 3,No Name Huarache Vte,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,No,1.4947222222222223
12,613,M,35-44,1:29:41,15634203,1933514678,Garmin Forerunner 235,New Balance Zante V4,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,New Balance,1.4947222222222223
13,614,M,35-44,1:29:42,20398653,1931632962,Garmin fenix 3,NA,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,NA,1.495
14,615,NA,NA,1:29:44,19615542,1935353318,Garmin Forerunner 220,NA,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,NA,1.4955555555555555
15,616,F,35-44,1:29:45,3584348,1931613291,Garmin Forerunner 735XT,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.4958333333333333
16,617,M,25-34,1:29:45,27145709,1931705096,Garmin fenix 3,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.4958333333333333
17,618,M,45-54,1:29:51,26418280,1931692781,Garmin Forerunner 235,NA,21.19,Valencia,2018,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,NA,1.4975
19,620,M,35-44,1:29:52,29488886,1931639063,Suunto,Asics Cumulus 19,21.38,Valencia,2018,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,Asics,1.4977777777777779
0,621,M,35-44,1:29:53,4502754,1931564940,Garmin fenix 5,NA,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,NA,1.4980555555555557
1,622,M,35-44,1:29:53,6457093,1931676401,Garmin fenix 5X,NA,21.44,Valencia,2018,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,NA,1.4980555555555557
2,623,M,35-44,1:29:54,33174338,1931606064,Garmin Forerunner 235,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.4983333333333333
3,624,M,35-44,1:29:54,2493416,1931740653,Garmin Forerunner 735XT,Mizuno Wave Rider 21 Black,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,Mizuno,1.4983333333333333
4,625,M,25-34,1:29:55,14751092,1972486362,Garmin Forerunner 235,On Cloud,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,On,1.4986111111111111
5,626,M,35-44,1:29:56,706697,1931784640,Garmin Forerunner 630,NA,21.17,Valencia,2018,Halfmarathon,Garmin,0.07250000000000156,0.07250000000000156,NA,1.498888888888889
6,627,M,45-54,1:29:56,11882119,1931800993,Suunto Ambit3 Sport,NA,21.17,Valencia,2018,Halfmarathon,Suunto,0.07250000000000156,0.07250000000000156,NA,1.498888888888889
7,628,M,25-34,1:29:58,2763928,1931581335,Suunto Ambit3 Sport,Kalenji Kiprun Race 2017,21.39,Valencia,2018,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,Kalenji,1.4994444444444446
8,629,M,NA,1:29:59,12950456,1931839243,Polar M400,Adidas Adizero Tempo,21.41,Valencia,2018,Halfmarathon,Polar,0.3125,0.3125,Adidas,1.4997222222222222
9,630,M,35-44,1:30:00,26634008,1931547280,Garmin Forerunner 935,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.5
10,631,M,35-44,1:30:00,28826442,2195904861,Garmin Forerunner 220,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.5
11,632,M,25-34,1:30:01,26508071,1931568101,Garmin Forerunner 735XT,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.5002777777777778
13,634,M,25-34,1:30:02,33391701,1931664509,Garmin Forerunner 735XT,NA,21.13,Valencia,2018,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,NA,1.5005555555555556
14,635,M,35-44,1:30:04,36758719,1985598547,Garmin fenix 5X,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.501111111111111
15,636,M,25-34,1:30:07,26736874,1931630480,Garmin Forerunner 735XT,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.5019444444444445
16,637,M,35-44,1:30:07,25756421,1931839836,Garmin Forerunner 235,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.5019444444444445
17,638,M,NA,1:30:08,799788,1931609284,Garmin Forerunner 235,Asics Noosa Ff,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,Asics,1.5022222222222221
18,639,M,25-34,1:30:08,17429187,1931621153,Garmin Forerunner 235,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.5022222222222221
19,640,M,25-34,1:30:08,13680331,1931791137,Garmin Forerunner 920XT,New Balance 1080,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,New Balance,1.5022222222222221
0,641,M,35-44,1:30:10,15594393,1931787282,Garmin fenix 3,NA,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,NA,1.5027777777777778
1,642,M,25-34,1:30:10,6464829,1931828506,Garmin Forerunner 920XT,NA,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,NA,1.5027777777777778
2,643,M,35-44,1:30:11,18620956,1932473992,Garmin fenix 3,NA,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,NA,1.5030555555555556
3,644,M,35-44,1:30:12,6464836,1931638321,Garmin Forerunner 935,On Cloudflow,21.2,Valencia,2018,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,On,1.5033333333333334
4,645,M,25-34,1:30:12,7144189,1931692596,Garmin Forerunner 735XT,NA,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,NA,1.5033333333333334
5,646,M,25-34,1:30:12,23727633,1931743493,Garmin fenix 3,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.5033333333333334
6,647,M,35-44,1:30:12,7880795,1931776744,Suunto Ambit2,Mizuno Wave Precision 14,21.38,Valencia,2018,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,Mizuno,1.5033333333333334
7,648,M,45-54,1:30:12,24457769,1933659231,Polar V800,NA,21.44,Valencia,2018,Halfmarathon,Polar,0.34250000000000114,0.34250000000000114,NA,1.5033333333333334
8,649,M,NA,1:30:14,15554736,1931615741,Garmin Forerunner 735XT,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.5038888888888888
9,650,M,25-34,1:30:15,34093219,1931653463,Garmin fenix 5,NA,21.1,Valencia,2018,Halfmarathon,Garmin,0.002500000000001279,0.002500000000001279,NA,1.5041666666666667
10,651,NA,45-54,1:30:16,31896667,1931584099,Garmin Forerunner 235,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.5044444444444445
11,652,M,20-24,1:30:16,26118374,1931861702,Garmin Forerunner 235,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.5044444444444445
12,653,M,25-34,1:30:18,5029438,1931592777,Garmin Forerunner 920XT,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.505
13,654,M,35-44,1:30:18,24654462,1931909181,Garmin Forerunner 235,New Balance 690V3,21.2,Valencia,2018,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,New Balance,1.505
14,655,M,NA,1:30:18,8258306,1932058065,Garmin fenix 3,NA,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,NA,1.505
15,656,M,NA,1:30:19,25102577,1932103305,Garmin Forerunner 15,NA,21.21,Valencia,2018,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,NA,1.5052777777777777
16,657,M,25-34,1:30:21,27655167,1931680005,Garmin fenix 5,Saucony Triumph Iso 3,21.32,Valencia,2018,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,Saucony,1.5058333333333334
17,658,M,35-44,1:30:21,24450209,1931706781,Garmin Forerunner 35,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.5058333333333334
18,659,M,NA,1:30:21,33561353,1931706843,Garmin Forerunner 35,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.5058333333333334
19,660,M,35-44,1:30:22,1014566,1932068284,Garmin fenix 3,Saucony Ride 9 2017,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,Saucony,1.5061111111111112
0,661,M,35-44,1:30:22,31122544,1932764843,Garmin Forerunner 935,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.5061111111111112
1,662,M,45-54,1:30:24,2121990,1931630787,Garmin Forerunner 235,Asics Gel Nimbus 18 ,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,Asics,1.5066666666666666
2,663,M,NA,1:30:24,12850174,1931714605,Polar M400,NA,21.15,Valencia,2018,Halfmarathon,Polar,0.05249999999999844,0.05249999999999844,NA,1.5066666666666666
3,664,M,35-44,1:30:25,6830485,1931544081,Garmin Forerunner 735XT,Kalenji Kip Run Fast,21.12,Valencia,2018,Halfmarathon,Garmin,0.022500000000000853,0.022500000000000853,Kalenji,1.5069444444444444
4,665,M,45-54,1:30:25,13987629,1931572404,Garmin fenix 3,New Balance 1400 V5,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,New Balance,1.5069444444444444
5,666,M,25-34,1:30:26,33505638,1931538425,Strava iPhone App,NA,21.13,Valencia,2018,Halfmarathon,Strava,0.03249999999999886,0.03249999999999886,NA,1.5072222222222222
6,667,F,NA,1:30:26,32828886,1931617754,Garmin Forerunner 230,NA,21.13,Valencia,2018,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,NA,1.5072222222222222
7,668,M,35-44,1:30:27,3520500,1932024407,Suunto,NA,21.44,Valencia,2018,Halfmarathon,Suunto,0.34250000000000114,0.34250000000000114,NA,1.5075
8,669,M,35-44,1:30:28,19279135,1931636571,Garmin fenix 3,NA,21.38,Valencia,2018,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,NA,1.5077777777777779
9,670,NA,NA,1:30:28,17030725,1931707831,Garmin fenix 3,NA,21.01,Valencia,2018,Halfmarathon,Garmin,-0.08749999999999858,0.08749999999999858,NA,1.5077777777777779
10,671,F,35-44,1:30:28,31189751,1939589699,Garmin fenix 3,NA,21.01,Valencia,2018,Halfmarathon,Garmin,-0.08749999999999858,0.08749999999999858,NA,1.5077777777777779
