,Rank,Gender,Age,Finish,Pace,Athlet_url,Race_url,Watch,Shoes,Distance,City,Year,Race_Type,Watch_Brand,Watch_Error,Watch_Error_Abs,Shoes_Brand,Finish_Numeric
279,279,M,35-44,3:24:22,4:51/km,6056521,879858108,Garmin Forerunner 235,Asics Nimbus 17,44.02,Tokyo,2017,Marathon,Garmin,1.8250000000000028,1.8250000000000028,Asics,3.406111111111111
280,280,F,NA,3:24:22,4:51/km,5199429,879858772,Garmin Forerunner 235,Brooks Pureflow,43.39,Tokyo,2017,Marathon,Garmin,1.1950000000000003,1.1950000000000003,Brooks,3.406111111111111
281,281,M,35-44,3:24:23,4:51/km,14899922,879845719,Suunto Ambit3 Peak,Altra Escalante,44.87,Tokyo,2017,Marathon,Suunto,2.674999999999997,2.674999999999997,Altra,3.406388888888889
282,282,M,NA,3:24:25,4:51/km,7273659,887948844,Garmin Forerunner 410,NA,42.96,Tokyo,2017,Marathon,Garmin,0.7650000000000006,0.7650000000000006,NA,3.4069444444444446
283,283,M,NA,3:24:34,4:51/km,16186822,879834824,Garmin Forerunner 225,NA,43.84,Tokyo,2017,Marathon,Garmin,1.6450000000000031,1.6450000000000031,NA,3.4094444444444445
284,284,M,35-44,3:24:40,4:51/km,19256529,879886101,Garmin Forerunner 220,NA,44.8,Tokyo,2017,Marathon,Garmin,2.604999999999997,2.604999999999997,NA,3.411111111111111
285,285,NA,45-54,3:24:41,4:51/km,19453766,881065553,Garmin Forerunner 220,NA,43.32,Tokyo,2017,Marathon,Garmin,1.125,1.125,NA,3.411388888888889
286,286,M,NA,3:24:46,4:51/km,17387178,882223791,Suunto Ambit2 S,NA,43.78,Tokyo,2017,Marathon,Suunto,1.5850000000000009,1.5850000000000009,NA,3.412777777777778
287,287,M,35-44,3:24:55,4:51/km,16482433,879865892,NA,NA,42.91,Tokyo,2017,Marathon,NA,0.7149999999999963,0.7149999999999963,NA,3.415277777777778
288,288,M,35-44,3:24:57,4:51/km,1257796,879841208,Garmin Forerunner 230,Adidas Adizero,42.72,Tokyo,2017,Marathon,Garmin,0.5249999999999986,0.5249999999999986,Adidas,3.415833333333333
289,289,M,NA,3:25:00,4:52/km,15546789,879823113,Garmin Forerunner 620,Adidas Tempo Boost 8,43.37,Tokyo,2017,Marathon,Garmin,1.1749999999999972,1.1749999999999972,Adidas,3.4166666666666665
290,290,M,35-44,3:25:16,4:52/km,13152276,880034709,Garmin Forerunner 910XT,NA,43.77,Tokyo,2017,Marathon,Garmin,1.5750000000000028,1.5750000000000028,NA,3.4211111111111108
291,291,M,35-44,3:25:19,4:52/km,12514450,880258824,NA,NA,44.03,Tokyo,2017,Marathon,NA,1.8350000000000009,1.8350000000000009,NA,3.4219444444444442
292,292,M,45-54,3:25:28,4:52/km,14442868,879823452,NA,Hoka One One Clifton 2,42.91,Tokyo,2017,Marathon,NA,0.7149999999999963,0.7149999999999963,Hoka,3.424444444444444
293,293,M,45-54,3:25:45,4:53/km,12087520,879919477,Garmin Forerunner 235,NA,43.02,Tokyo,2017,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,3.4291666666666667
294,294,M,35-44,3:25:49,4:53/km,6867560,879823996,NA,Asics ターサー4 2016,44.12,Tokyo,2017,Marathon,NA,1.9249999999999972,1.9249999999999972,Asics,3.4302777777777775
295,295,M,55-64,3:25:54,4:53/km,6573097,879838449,Garmin Forerunner 920XT,NA,43.42,Tokyo,2017,Marathon,Garmin,1.2250000000000014,1.2250000000000014,NA,3.4316666666666666
296,296,M,NA,3:25:57,4:53/km,16724832,879825706,NA,NA,43.73,Tokyo,2017,Marathon,NA,1.5349999999999966,1.5349999999999966,NA,3.4324999999999997
297,297,F,55-64,3:26:09,4:53/km,20566966,910812585,NA,NA,43.0,Tokyo,2017,Marathon,NA,0.8049999999999997,0.8049999999999997,NA,3.4358333333333335
298,298,M,NA,3:26:22,4:53/km,11858925,879898435,Garmin Forerunner 620,NA,44.31,Tokyo,2017,Marathon,Garmin,2.115000000000002,2.115000000000002,NA,3.4394444444444447
299,299,M,55-64,3:26:22,4:53/km,15286059,879898443,Garmin Forerunner 620,Nike Zoomflyflyknit,44.31,Tokyo,2017,Marathon,Garmin,2.115000000000002,2.115000000000002,Nike,3.4394444444444447
300,300,M,35-44,3:26:32,4:54/km,10603999,879825857,Garmin Forerunner 735XT,NA,43.42,Tokyo,2017,Marathon,Garmin,1.2250000000000014,1.2250000000000014,NA,3.4422222222222225
301,301,M,45-54,3:26:55,4:54/km,19495886,879853248,TomTom,Asics Ds Trainer 21,42.78,Tokyo,2017,Marathon,TomTom,0.5850000000000009,0.5850000000000009,Asics,3.4486111111111115
302,302,M,NA,3:26:59,4:54/km,14656501,879940125,Garmin Forerunner 920XT,NA,43.44,Tokyo,2017,Marathon,Garmin,1.2449999999999974,1.2449999999999974,NA,3.4497222222222224
303,303,F,25-34,3:27:00,4:54/km,7420859,879842089,Garmin Forerunner 235,Mizuno Wave Rider 19,43.56,Tokyo,2017,Marathon,Garmin,1.365000000000002,1.365000000000002,Mizuno,3.45
304,304,M,35-44,3:27:06,4:54/km,17781053,892949563,Garmin fenix 3,NA,45.89,Tokyo,2017,Marathon,Garmin,3.6950000000000003,3.6950000000000003,NA,3.4516666666666667
305,305,F,35-44,3:27:16,4:55/km,5991678,885909056,Suunto Ambit2,NA,43.62,Tokyo,2017,Marathon,Suunto,1.4249999999999972,1.4249999999999972,NA,3.4544444444444444
306,306,M,NA,3:27:19,4:55/km,8200694,879825230,Garmin Forerunner 735XT,Brooks Purecadence,43.09,Tokyo,2017,Marathon,Garmin,0.8950000000000031,0.8950000000000031,Brooks,3.455277777777778
307,307,M,NA,3:27:19,4:55/km,14851094,880265238,Garmin Forerunner 735XT,NA,42.83,Tokyo,2017,Marathon,Garmin,0.634999999999998,0.634999999999998,NA,3.455277777777778
308,308,F,35-44,3:27:21,4:55/km,1053702,879823619,Garmin fenix 3,NA,44.06,Tokyo,2017,Marathon,Garmin,1.865000000000002,1.865000000000002,NA,3.4558333333333335
309,309,M,35-44,3:27:26,4:55/km,6388082,879846551,NA,NA,43.37,Tokyo,2017,Marathon,NA,1.1749999999999972,1.1749999999999972,NA,3.457222222222222
310,310,M,45-54,3:27:34,4:55/km,639268,879823969,Garmin Forerunner 220,NA,43.14,Tokyo,2017,Marathon,Garmin,0.9450000000000003,0.9450000000000003,NA,3.4594444444444448
311,311,M,35-44,3:27:37,4:55/km,19716174,879829343,NA,NA,42.82,Tokyo,2017,Marathon,NA,0.625,0.625,NA,3.460277777777778
312,312,M,35-44,3:27:40,4:55/km,3433852,879862596,Garmin Forerunner 235,NA,42.6,Tokyo,2017,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,3.4611111111111112
313,313,M,35-44,3:27:45,4:55/km,13625781,879882245,Garmin Forerunner 620,NA,42.94,Tokyo,2017,Marathon,Garmin,0.7449999999999974,0.7449999999999974,NA,3.4625000000000004
314,314,M,55-64,3:27:57,4:56/km,6755273,879897853,NA,Adidas Takumi Ren,44.45,Tokyo,2017,Marathon,NA,2.2550000000000026,2.2550000000000026,Adidas,3.4658333333333333
315,315,M,35-44,3:28:04,4:56/km,2423572,885027534,Garmin Forerunner 620,NA,42.8,Tokyo,2017,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,3.467777777777778
316,316,M,NA,3:28:07,4:56/km,20322607,892476568,Garmin Forerunner 735XT,NA,43.27,Tokyo,2017,Marathon,Garmin,1.0750000000000028,1.0750000000000028,NA,3.468611111111111
317,317,M,NA,3:28:08,4:56/km,13068425,879857865,Garmin Forerunner 620,NA,44.58,Tokyo,2017,Marathon,Garmin,2.384999999999998,2.384999999999998,NA,3.468888888888889
318,318,M,NA,3:28:11,4:56/km,715701,886700082,Garmin Forerunner 220,NA,43.57,Tokyo,2017,Marathon,Garmin,1.375,1.375,NA,3.4697222222222224
319,319,NA,NA,3:28:11,4:56/km,19072723,904080886,Polar M200,NA,44.05,Tokyo,2017,Marathon,Polar,1.8549999999999969,1.8549999999999969,NA,3.4697222222222224
320,320,M,NA,3:28:21,4:56/km,18940395,879861600,Garmin Forerunner 920XT,NA,43.55,Tokyo,2017,Marathon,Garmin,1.3549999999999969,1.3549999999999969,NA,3.4725
321,321,M,NA,3:28:30,4:56/km,5659425,879880353,Garmin fenix 3,Asics Nimbus 18 ,44.97,Tokyo,2017,Marathon,Garmin,2.7749999999999986,2.7749999999999986,Asics,3.475
322,322,M,45-54,3:28:33,4:57/km,7469650,879888587,Garmin Forerunner 920XT,Skechers Gorun 4 Green,44.57,Tokyo,2017,Marathon,Garmin,2.375,2.375,Skechers,3.4758333333333336
323,323,M,45-54,3:28:33,4:57/km,6749051,879900892,Garmin fenix 3,NA,43.74,Tokyo,2017,Marathon,Garmin,1.5450000000000017,1.5450000000000017,NA,3.4758333333333336
324,324,M,35-44,3:28:36,4:57/km,6721034,879856483,Garmin Forerunner 235,Nike Free 3.0,43.0,Tokyo,2017,Marathon,Garmin,0.8049999999999997,0.8049999999999997,Nike,3.4766666666666666
325,325,M,NA,3:28:41,4:57/km,21541586,1189258376,NA,NA,43.06,Tokyo,2017,Marathon,NA,0.865000000000002,0.865000000000002,NA,3.4780555555555557
326,326,M,NA,3:28:43,4:57/km,13731623,883890841,NA,Asics 虎走5,43.46,Tokyo,2017,Marathon,NA,1.2650000000000006,1.2650000000000006,Asics,3.4786111111111113
327,327,F,NA,3:28:45,4:57/km,17679900,879830400,iPhone App,NA,43.08,Tokyo,2017,Marathon,iPhone,0.884999999999998,0.884999999999998,NA,3.479166666666667
328,328,M,35-44,3:28:45,4:57/km,3577534,879961605,Garmin fenix 3,Saucony Virrata 2,44.31,Tokyo,2017,Marathon,Garmin,2.115000000000002,2.115000000000002,Saucony,3.479166666666667
329,329,M,35-44,3:28:51,4:57/km,8476436,879842572,Garmin fenix 3,Mizuno Wave Spacer Dyna,44.54,Tokyo,2017,Marathon,Garmin,2.344999999999999,2.344999999999999,Mizuno,3.4808333333333334
330,330,M,45-54,3:28:53,4:57/km,14784310,879866966,Suunto Spartan Sport,NA,44.38,Tokyo,2017,Marathon,Suunto,2.1850000000000023,2.1850000000000023,NA,3.481388888888889
331,331,M,45-54,3:29:01,4:57/km,5475319,879882457,Suunto Ambit3 Sport,Asics Tarther Jp 2016 Salmon,44.79,Tokyo,2017,Marathon,Suunto,2.594999999999999,2.594999999999999,Asics,3.483611111111111
332,332,M,55-64,3:29:01,4:57/km,15347598,880481185,Garmin fenix 3,NA,43.67,Tokyo,2017,Marathon,Garmin,1.4750000000000014,1.4750000000000014,NA,3.483611111111111
333,333,NA,NA,3:29:02,4:57/km,18948145,880568217,NA,NA,42.92,Tokyo,2017,Marathon,NA,0.7250000000000014,0.7250000000000014,NA,3.483888888888889
334,334,NA,NA,3:29:03,4:57/km,16420284,879859635,Strava GPX,NA,44.58,Tokyo,2017,Marathon,Strava,2.384999999999998,2.384999999999998,NA,3.484166666666667
335,335,M,35-44,3:29:15,4:58/km,13522221,879837271,Garmin Forerunner 735XT,Nike Lunaracer,43.37,Tokyo,2017,Marathon,Garmin,1.1749999999999972,1.1749999999999972,Nike,3.4875000000000003
336,336,M,35-44,3:29:16,4:58/km,18381226,883427765,Garmin Forerunner 620,NA,42.83,Tokyo,2017,Marathon,Garmin,0.634999999999998,0.634999999999998,NA,3.4877777777777776
337,337,F,35-44,3:29:18,4:58/km,19992218,961870358,Garmin Forerunner 235,NA,43.33,Tokyo,2017,Marathon,Garmin,1.134999999999998,1.134999999999998,NA,3.4883333333333333
338,338,M,45-54,3:29:24,4:58/km,11196965,879955642,NA,Asics Tartherzeal 5,42.8,Tokyo,2017,Marathon,NA,0.6049999999999969,0.6049999999999969,Asics,3.49
339,339,M,45-54,3:29:26,4:58/km,13014063,879856073,Garmin fenix 3,NA,43.5,Tokyo,2017,Marathon,Garmin,1.3049999999999997,1.3049999999999997,NA,3.4905555555555554
340,340,M,45-54,3:29:28,4:58/km,4647647,880975931,Garmin fenix 3,NA,44.61,Tokyo,2017,Marathon,Garmin,2.414999999999999,2.414999999999999,NA,3.491111111111111
341,341,M,35-44,3:29:30,4:58/km,12185793,879866311,Garmin fenix 3,Asics Nimbus 18,47.86,Tokyo,2017,Marathon,Garmin,5.664999999999999,5.664999999999999,Asics,3.4916666666666667
342,342,M,35-44,3:29:32,4:58/km,4224868,879831551,Garmin Forerunner 735XT,Salomon S-Lab Sense 5,42.86,Tokyo,2017,Marathon,Garmin,0.6649999999999991,0.6649999999999991,Salomon,3.4922222222222223
343,343,M,25-34,3:29:37,4:58/km,18271045,879904573,Garmin Forerunner 920XT,NA,43.1,Tokyo,2017,Marathon,Garmin,0.9050000000000011,0.9050000000000011,NA,3.493611111111111
344,344,M,55-64,3:29:38,4:58/km,12248937,879982925,Garmin Forerunner 920XT,NA,43.94,Tokyo,2017,Marathon,Garmin,1.7449999999999974,1.7449999999999974,NA,3.493888888888889
345,345,F,35-44,3:29:40,4:58/km,5104480,879827575,Suunto Ambit3 Sport,Nike Free Rn Distance,44.3,Tokyo,2017,Marathon,Suunto,2.104999999999997,2.104999999999997,Nike,3.4944444444444445
346,346,M,55-64,3:29:40,4:58/km,7541131,879847588,Garmin Forerunner 920XT,NA,43.02,Tokyo,2017,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,3.4944444444444445
347,347,M,NA,3:29:43,4:58/km,19093079,879850221,GPX,NA,42.95,Tokyo,2017,Marathon,GPX,0.7550000000000026,0.7550000000000026,NA,3.495277777777778
348,348,M,45-54,3:29:50,4:58/km,18278204,879854921,NA,NA,42.92,Tokyo,2017,Marathon,NA,0.7250000000000014,0.7250000000000014,NA,3.4972222222222222
349,349,NA,NA,3:29:52,4:58/km,14784356,1156515637,Garmin Forerunner 920XT,NA,43.37,Tokyo,2017,Marathon,Garmin,1.1749999999999972,1.1749999999999972,NA,3.497777777777778
350,350,M,NA,3:29:54,4:58/km,19220880,895268305,Garmin Forerunner 210,NA,43.16,Tokyo,2017,Marathon,Garmin,0.9649999999999963,0.9649999999999963,NA,3.4983333333333335
351,351,F,45-54,3:29:57,4:59/km,5519774,879845733,NA,Adidas Japan2 Boost,43.05,Tokyo,2017,Marathon,NA,0.8549999999999969,0.8549999999999969,Adidas,3.4991666666666665
352,352,M,45-54,3:29:58,4:59/km,12964973,882602739,Garmin Forerunner 610,Mizuno Wave Rider 19,43.15,Tokyo,2017,Marathon,Garmin,0.9549999999999983,0.9549999999999983,Mizuno,3.4994444444444444
353,353,M,25-34,3:30:03,4:59/km,2145236,879841250,Garmin Forerunner 230,NA,43.25,Tokyo,2017,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,3.5008333333333335
354,354,M,35-44,3:30:04,4:59/km,4368315,879861445,Garmin fenix 3,New Balance Revlite 870 V3,44.06,Tokyo,2017,Marathon,Garmin,1.865000000000002,1.865000000000002,New Balance,3.5011111111111113
355,355,M,35-44,3:30:12,4:59/km,14332844,880118177,NA,NA,43.17,Tokyo,2017,Marathon,NA,0.9750000000000014,0.9750000000000014,NA,3.5033333333333334
356,356,M,NA,3:30:15,4:59/km,12351862,879887926,NA,NA,43.53,Tokyo,2017,Marathon,NA,1.3350000000000009,1.3350000000000009,NA,3.504166666666667
357,357,M,35-44,3:30:23,4:59/km,15791111,879828727,Garmin Forerunner 920XT,On Cloudsurfer,42.86,Tokyo,2017,Marathon,Garmin,0.6649999999999991,0.6649999999999991,On,3.506388888888889
358,358,NA,NA,3:30:29,4:59/km,18152808,879842026,Garmin Forerunner 235,NA,46.19,Tokyo,2017,Marathon,Garmin,3.9949999999999974,3.9949999999999974,NA,3.5080555555555555
359,359,M,35-44,3:30:31,4:59/km,9211813,879837889,Garmin Forerunner 235,Asics Skysensorglide4 シロクロ,43.54,Tokyo,2017,Marathon,Garmin,1.3449999999999989,1.3449999999999989,Asics,3.508611111111111
360,360,M,55-64,3:30:32,4:59/km,13615485,879912219,Garmin Forerunner 735XT,Adidas Adizero,42.89,Tokyo,2017,Marathon,Garmin,0.6950000000000003,0.6950000000000003,Adidas,3.508888888888889
361,361,M,35-44,3:30:38,5:00/km,17872721,881269120,Garmin fenix 2,NA,44.25,Tokyo,2017,Marathon,Garmin,2.0549999999999997,2.0549999999999997,NA,3.5105555555555554
362,362,M,35-44,3:30:44,5:00/km,4435135,879842462,Garmin Forerunner 735XT,NA,42.8,Tokyo,2017,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,3.5122222222222224
363,363,M,NA,3:30:50,5:00/km,10624527,879973511,GPX,Brooks Purecadence,43.44,Tokyo,2017,Marathon,GPX,1.2449999999999974,1.2449999999999974,Brooks,3.513888888888889
364,364,M,45-54,3:31:34,5:01/km,18997361,879826684,iPhone App,Asics Gel-Ds Trainer 20,43.43,Tokyo,2017,Marathon,iPhone,1.2349999999999994,1.2349999999999994,Asics,3.526111111111111
365,365,M,NA,3:31:40,5:01/km,13514784,879835698,Garmin Forerunner 235,NA,42.98,Tokyo,2017,Marathon,Garmin,0.7849999999999966,0.7849999999999966,NA,3.5277777777777777
366,366,NA,NA,3:31:50,5:01/km,3489695,879825321,Garmin vivoactive HR,NA,42.85,Tokyo,2017,Marathon,Garmin,0.6550000000000011,0.6550000000000011,NA,3.5305555555555554
367,367,M,35-44,3:32:14,5:02/km,294777,879855397,Garmin Forerunner 235,Asics Ds,42.74,Tokyo,2017,Marathon,Garmin,0.5450000000000017,0.5450000000000017,Asics,3.5372222222222223
368,368,M,NA,3:32:41,5:02/km,4354398,879863672,iPhone App,Adidas Ultra Boost,43.75,Tokyo,2017,Marathon,iPhone,1.5549999999999997,1.5549999999999997,Adidas,3.544722222222222
369,369,F,35-44,3:32:46,5:03/km,18246996,879894783,Garmin Forerunner 220,NA,42.92,Tokyo,2017,Marathon,Garmin,0.7250000000000014,0.7250000000000014,NA,3.546111111111111
370,370,M,55-64,3:32:56,5:03/km,14802612,880189138,NA,Mizuno ウエーブエンペラー,43.99,Tokyo,2017,Marathon,NA,1.7950000000000017,1.7950000000000017,Mizuno,3.548888888888889
371,371,M,NA,3:33:00,5:03/km,2255238,879843387,Garmin Forerunner 235,Asics Tarther Japan ,42.91,Tokyo,2017,Marathon,Garmin,0.7149999999999963,0.7149999999999963,Asics,3.55
372,372,F,35-44,3:33:06,5:03/km,12266036,879862055,NA,NA,44.07,Tokyo,2017,Marathon,NA,1.875,1.875,NA,3.5516666666666663
373,373,M,35-44,3:33:13,5:03/km,21526676,964192351,Garmin Forerunner 235,NA,43.05,Tokyo,2017,Marathon,Garmin,0.8549999999999969,0.8549999999999969,NA,3.553611111111111
374,374,M,35-44,3:33:15,5:03/km,13297659,896513671,Garmin Forerunner 910XT,NA,43.51,Tokyo,2017,Marathon,Garmin,1.3149999999999977,1.3149999999999977,NA,3.5541666666666667
375,375,M,35-44,3:33:28,5:04/km,16617166,880126556,NA,NA,43.88,Tokyo,2017,Marathon,NA,1.6850000000000023,1.6850000000000023,NA,3.5577777777777775
376,376,F,25-34,3:33:29,5:04/km,20277948,904323086,Garmin Forerunner 220,Nike Pegasus 33,43.06,Tokyo,2017,Marathon,Garmin,0.865000000000002,0.865000000000002,Nike,3.5580555555555553
377,377,M,45-54,3:33:46,5:04/km,8500658,879843229,Garmin fenix 3,Asics Kayano 23,44.51,Tokyo,2017,Marathon,Garmin,2.3149999999999977,2.3149999999999977,Asics,3.562777777777778
378,378,M,55-64,3:33:47,5:04/km,11807791,879871289,Garmin Forerunner 920XT,NA,44.07,Tokyo,2017,Marathon,Garmin,1.875,1.875,NA,3.563055555555555
379,379,M,55-64,3:34:11,5:05/km,19689718,879837619,NA,NA,43.99,Tokyo,2017,Marathon,NA,1.7950000000000017,1.7950000000000017,NA,3.569722222222222
380,380,F,55-64,3:34:11,5:05/km,10789106,879838100,Garmin vivoactive HR,NA,43.25,Tokyo,2017,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,3.569722222222222
381,381,M,45-54,3:34:11,5:05/km,335938,879841136,Garmin Forerunner 220,Adidas Adizero Boston Boost 2 Ba8370 Black,44.03,Tokyo,2017,Marathon,Garmin,1.8350000000000009,1.8350000000000009,Adidas,3.569722222222222
382,382,F,25-34,3:34:13,5:05/km,7604384,882085460,Garmin Forerunner 920XT,Adidas Adios,44.23,Tokyo,2017,Marathon,Garmin,2.0349999999999966,2.0349999999999966,Adidas,3.5702777777777777
383,383,M,25-34,3:34:23,5:05/km,7082173,879824058,iPhone App,NA,44.29,Tokyo,2017,Marathon,iPhone,2.094999999999999,2.094999999999999,NA,3.5730555555555554
384,384,NA,NA,3:34:32,5:05/km,17998969,882286360,TomTom,NA,42.77,Tokyo,2017,Marathon,TomTom,0.5750000000000028,0.5750000000000028,NA,3.5755555555555554
385,385,M,55-64,3:34:47,5:05/km,26843906,1327441946,NA,NA,45.4,Tokyo,2017,Marathon,NA,3.2049999999999983,3.2049999999999983,NA,3.579722222222222
386,386,NA,NA,3:34:58,5:06/km,8723858,892091984,Garmin Forerunner 410,NA,42.91,Tokyo,2017,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,3.5827777777777774
387,387,M,NA,3:35:05,5:06/km,12949804,879857400,Garmin fenix 3,NA,43.77,Tokyo,2017,Marathon,Garmin,1.5750000000000028,1.5750000000000028,NA,3.5847222222222226
388,388,M,35-44,3:35:07,5:06/km,353724,893776701,Garmin Forerunner 630,NA,42.97,Tokyo,2017,Marathon,Garmin,0.7749999999999986,0.7749999999999986,NA,3.585277777777778
389,389,M,NA,3:35:10,5:06/km,18343064,879880782,TomTom,NA,43.07,Tokyo,2017,Marathon,TomTom,0.875,0.875,NA,3.5861111111111112
390,390,M,25-34,3:35:20,5:06/km,17774297,879875724,Garmin Forerunner 225,NA,43.59,Tokyo,2017,Marathon,Garmin,1.3950000000000031,1.3950000000000031,NA,3.588888888888889
391,391,F,25-34,3:35:45,5:07/km,18251875,879842323,Garmin Forerunner 225,NA,43.58,Tokyo,2017,Marathon,Garmin,1.384999999999998,1.384999999999998,NA,3.5958333333333337
392,392,M,25-34,3:36:00,5:07/km,7852797,879825948,iPhone App,NA,46.51,Tokyo,2017,Marathon,iPhone,4.314999999999998,4.314999999999998,NA,3.6
393,393,M,25-34,3:36:02,5:07/km,1705120,879834188,Garmin Forerunner 920XT,Adidas Boston Boost,42.78,Tokyo,2017,Marathon,Garmin,0.5850000000000009,0.5850000000000009,Adidas,3.6005555555555557
394,394,M,45-54,3:36:07,5:07/km,641092,879869015,Garmin fenix 3,Adidas Ultra Boost Pair 3,43.67,Tokyo,2017,Marathon,Garmin,1.4750000000000014,1.4750000000000014,Adidas,3.6019444444444444
395,395,M,35-44,3:36:09,5:07/km,13099750,880360571,Soleus GPS,Adidas Adizero Cs Boost2 28.5,44.76,Tokyo,2017,Marathon,Soleus,2.5649999999999977,2.5649999999999977,Adidas,3.6025
396,396,M,NA,3:36:10,5:07/km,8243405,880269724,Suunto Ambit3 Peak,NA,45.11,Tokyo,2017,Marathon,Suunto,2.914999999999999,2.914999999999999,NA,3.602777777777778
397,397,M,35-44,3:36:13,5:07/km,18566697,886436530,Garmin Forerunner 220,NA,44.74,Tokyo,2017,Marathon,Garmin,2.5450000000000017,2.5450000000000017,NA,3.6036111111111113
398,398,M,35-44,3:36:14,5:07/km,2527055,921258203,TomTom,NA,43.19,Tokyo,2017,Marathon,TomTom,0.9949999999999974,0.9949999999999974,NA,3.603888888888889
399,399,F,NA,3:36:16,5:08/km,16713079,879873206,Garmin Forerunner 220,NA,42.99,Tokyo,2017,Marathon,Garmin,0.7950000000000017,0.7950000000000017,NA,3.6044444444444443
400,400,M,35-44,3:36:22,5:08/km,9531413,879903340,Garmin fenix 3,NA,44.48,Tokyo,2017,Marathon,Garmin,2.2849999999999966,2.2849999999999966,NA,3.6061111111111113
401,401,M,45-54,3:36:30,5:08/km,12209052,879882251,Garmin Forerunner 610,Brooks Transcend,43.15,Tokyo,2017,Marathon,Garmin,0.9549999999999983,0.9549999999999983,Brooks,3.6083333333333334
402,402,M,NA,3:37:05,5:09/km,13115594,879846011,Garmin Forerunner 630,NA,42.9,Tokyo,2017,Marathon,Garmin,0.7049999999999983,0.7049999999999983,NA,3.618055555555556
403,403,F,35-44,3:37:08,5:09/km,20111042,1200314912,Garmin Forerunner 735XT,NA,42.92,Tokyo,2017,Marathon,Garmin,0.7250000000000014,0.7250000000000014,NA,3.618888888888889
404,404,M,35-44,3:37:16,5:09/km,6866226,879869925,Garmin Forerunner 620,Adidas Takumi Ren Boost,44.18,Tokyo,2017,Marathon,Garmin,1.9849999999999994,1.9849999999999994,Adidas,3.621111111111111
405,405,NA,NA,3:37:18,5:09/km,10791809,883305559,Garmin Forerunner 910XT,NA,42.91,Tokyo,2017,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,3.6216666666666666
406,406,NA,NA,3:37:23,5:09/km,19054209,879828633,Garmin Forerunner 920XT,NA,43.46,Tokyo,2017,Marathon,Garmin,1.2650000000000006,1.2650000000000006,NA,3.6230555555555557
407,407,M,NA,3:37:26,5:09/km,14939200,881490529,NA,NA,43.13,Tokyo,2017,Marathon,NA,0.9350000000000023,0.9350000000000023,NA,3.6238888888888887
408,408,M,25-34,3:37:31,5:09/km,18758234,879853742,Garmin Forerunner 920XT,NA,43.57,Tokyo,2017,Marathon,Garmin,1.375,1.375,NA,3.625277777777778
409,409,M,35-44,3:37:39,5:09/km,9966657,879829952,NA,NA,42.73,Tokyo,2017,Marathon,NA,0.5349999999999966,0.5349999999999966,NA,3.6275
410,410,M,45-54,3:37:40,5:10/km,3772130,879913279,Suunto Ambit,No Name Moonstar Jaguar Ace G Combi,44.09,Tokyo,2017,Marathon,Suunto,1.8950000000000031,1.8950000000000031,No,3.6277777777777778
411,411,M,35-44,3:37:43,5:10/km,18242969,879857768,NA,NA,42.69,Tokyo,2017,Marathon,NA,0.49499999999999744,0.49499999999999744,NA,3.6286111111111112
412,412,M,NA,3:37:46,5:10/km,1296885,879830171,Android App,North Face,44.08,Tokyo,2017,Marathon,Android,1.884999999999998,1.884999999999998,North,3.6294444444444447
413,413,M,NA,3:38:07,5:10/km,8817140,879827191,Garmin Forerunner 225,NA,43.57,Tokyo,2017,Marathon,Garmin,1.375,1.375,NA,3.6352777777777776
414,414,M,35-44,3:38:36,5:11/km,2878110,879840805,Garmin fenix 3,Hoka One One Clifton 3,45.3,Tokyo,2017,Marathon,Garmin,3.104999999999997,3.104999999999997,Hoka,3.643333333333333
415,415,F,NA,3:38:36,5:11/km,6492222,879883448,Garmin Forerunner 910XT,NA,43.07,Tokyo,2017,Marathon,Garmin,0.875,0.875,NA,3.643333333333333
416,416,M,35-44,3:38:40,5:11/km,11513210,879829784,NA,NA,43.06,Tokyo,2017,Marathon,NA,0.865000000000002,0.865000000000002,NA,3.6444444444444444
417,417,F,NA,3:38:44,5:11/km,7244993,879847663,Garmin Forerunner 235,NA,44.66,Tokyo,2017,Marathon,Garmin,2.4649999999999963,2.4649999999999963,NA,3.6455555555555557
418,418,M,45-54,3:38:45,5:11/km,7513797,879973368,Garmin Forerunner 735XT,Saucony Kinvara Runshield,42.98,Tokyo,2017,Marathon,Garmin,0.7849999999999966,0.7849999999999966,Saucony,3.6458333333333335
419,419,F,35-44,3:38:49,5:11/km,17689669,879876954,Garmin Forerunner 620,NA,43.02,Tokyo,2017,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,3.6469444444444443
420,420,M,35-44,3:38:58,5:11/km,5929639,879841742,Garmin Forerunner 920XT,NA,42.88,Tokyo,2017,Marathon,Garmin,0.6850000000000023,0.6850000000000023,NA,3.6494444444444443
