Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
989,M,,4:01:38,5:44/km,15003875,1424596868,Garmin vivoactive,NA,43.42,Tokyo,2018,Marathon,Garmin,1.2250000000000014,1.2250000000000014,4.027222222222222
990,,,4:01:45,5:44/km,22866522,1424717384,Garmin Forerunner 935,NA,43.41,Tokyo,2018,Marathon,Garmin,1.2149999999999963,1.2149999999999963,4.029166666666667
991,M,45-54,4:01:47,5:44/km,11011676,1424584663,Garmin Forerunner 935,NA,42.94,Tokyo,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,4.029722222222222
992,M,,4:01:47,5:44/km,505951,1424602752,Garmin Forerunner 225,Brooks Adrenaline GTS(355.1 km),43.22,Tokyo,2018,Marathon,Garmin,1.0249999999999986,1.0249999999999986,4.029722222222222
993,M,45-54,4:01:52,5:44/km,7674283,1425535504,Suunto Spartan Ultra,Nike Zoom Fly - Black(49.3 km),44.17,Tokyo,2018,Marathon,Suunto,1.9750000000000014,1.9750000000000014,4.031111111111111
994,M,55-64,4:02:13,5:44/km,5415376,1424576284,Garmin fenix 5,"HOKA ONE ONE Speed Instinct 1 (2nd pair)(1,125.0 km)",44.62,Tokyo,2018,Marathon,Garmin,2.424999999999997,2.424999999999997,4.036944444444444
995,M,,4:02:13,5:44/km,11623111,1424589472,Garmin Forerunner 935,NA,43.03,Tokyo,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,4.036944444444444
996,M,,4:02:14,5:44/km,27672982,1424914215,,NA,43.56,Tokyo,2018,Marathon,,1.365000000000002,1.365000000000002,4.037222222222222
997,M,35-44,4:02:40,5:45/km,27941300,1424602590,Garmin Forerunner 220,NA,44.04,Tokyo,2018,Marathon,Garmin,1.8449999999999989,1.8449999999999989,4.044444444444444
998,F,35-44,4:02:41,5:45/km,13253639,1424614648,Garmin Forerunner 235,"Altra Escalante(1,964.2 km)",42.98,Tokyo,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,4.044722222222222
999,M,,4:02:43,5:45/km,18212970,1440452835,Garmin Forerunner 735XT,"ASICS Nimbus 20(2,377.8 km)",43.01,Tokyo,2018,Marathon,Garmin,0.8149999999999977,0.8149999999999977,4.045277777777778
1000,M,55-64,4:02:47,5:45/km,12211863,1424673824,Garmin fenix 5X,NA,44.65,Tokyo,2018,Marathon,Garmin,2.4549999999999983,2.4549999999999983,4.046388888888889
1001,M,45-54,4:02:58,5:45/km,24237372,1424668273,Garmin Forerunner 220,NA,44.89,Tokyo,2018,Marathon,Garmin,2.6950000000000003,2.6950000000000003,4.049444444444444
1002,F,,4:03:04,5:46/km,5932195,1424632768,Garmin fenix 5X,NA,45.05,Tokyo,2018,Marathon,Garmin,2.854999999999997,2.854999999999997,4.051111111111111
1003,M,45-54,4:03:25,5:46/km,23191676,1424579599,Garmin fenix 3,NA,44.5,Tokyo,2018,Marathon,Garmin,2.3049999999999997,2.3049999999999997,4.0569444444444445
1004,M,25-34,4:03:27,5:46/km,16502752,1424576724,,NA,43.02,Tokyo,2018,Marathon,,0.8250000000000028,0.8250000000000028,4.0575
1005,F,35-44,4:03:30,5:46/km,26553045,1424576986,Garmin fenix 5S,NA,44.44,Tokyo,2018,Marathon,Garmin,2.2449999999999974,2.2449999999999974,4.058333333333334
1007,M,45-54,4:03:34,5:46/km,15513883,1424605715,Garmin Forerunner 735XT,NA,43.13,Tokyo,2018,Marathon,Garmin,0.9350000000000023,0.9350000000000023,4.059444444444444
1008,M,,4:03:39,5:46/km,12495116,1424794778,,NA,42.99,Tokyo,2018,Marathon,,0.7950000000000017,0.7950000000000017,4.060833333333333
1009,M,55-64,4:03:46,5:47/km,12263997,1424601560,Garmin Forerunner 235,adidas Boston Boost 2 青青 2017(808.1 km),43.13,Tokyo,2018,Marathon,Garmin,0.9350000000000023,0.9350000000000023,4.062777777777778
1010,F,25-34,4:03:53,5:47/km,7692522,1424578951,Garmin Forerunner 235,NA,42.91,Tokyo,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,4.064722222222222
1011,M,55-64,4:03:55,5:47/km,24456737,1424572981,iPhone App,NA,43.69,Tokyo,2018,Marathon,iPhone,1.4949999999999974,1.4949999999999974,4.065277777777777
1012,M,35-44,4:03:56,5:47/km,17514133,1425363902,Garmin fenix 3,NA,45.48,Tokyo,2018,Marathon,Garmin,3.2849999999999966,3.2849999999999966,4.065555555555555
1013,F,35-44,4:03:57,5:47/km,5677073,1424581642,Garmin fenix 5S,Brooks Adrenaline GTS(568.3 km),44.94,Tokyo,2018,Marathon,Garmin,2.7449999999999974,2.7449999999999974,4.065833333333333
1014,F,25-34,4:03:58,5:47/km,11397309,1426941903,TomTom,NA,44.86,Tokyo,2018,Marathon,TomTom,2.664999999999999,2.664999999999999,4.066111111111111
1015,M,45-54,4:04:08,5:47/km,17255241,1427605160,,NA,43.7,Tokyo,2018,Marathon,,1.5050000000000026,1.5050000000000026,4.068888888888889
1016,M,,4:04:23,5:48/km,22866665,1424584719,Garmin fenix 3,NA,45.37,Tokyo,2018,Marathon,Garmin,3.174999999999997,3.174999999999997,4.073055555555555
1017,M,45-54,4:04:32,5:48/km,8760103,1424601506,Garmin Forerunner 735XT,HOKA ONE ONE Clifton 4(413.3 km),43.56,Tokyo,2018,Marathon,Garmin,1.365000000000002,1.365000000000002,4.075555555555555
1019,F,,4:04:36,5:48/km,22850013,1424667814,Garmin Forerunner 735XT,NA,42.93,Tokyo,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,4.076666666666666
1020,F,45-54,4:04:40,5:48/km,10504933,1424649806,Garmin Forerunner 235,NA,43.16,Tokyo,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,4.0777777777777775
1021,M,55-64,4:04:48,5:48/km,12274029,1426548891,Garmin Forerunner 620,NA,43.23,Tokyo,2018,Marathon,Garmin,1.0349999999999966,1.0349999999999966,4.08
1022,M,45-54,4:04:50,5:48/km,21610814,1424661266,Garmin Forerunner 735XT,NA,43.02,Tokyo,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,4.080555555555556
1023,M,45-54,4:04:52,5:48/km,28467305,1424631506,,NA,46.78,Tokyo,2018,Marathon,,4.585000000000001,4.585000000000001,4.0811111111111105
1024,M,55-64,4:04:55,5:48/km,24518954,1424574530,,NA,43.1,Tokyo,2018,Marathon,,0.9050000000000011,0.9050000000000011,4.081944444444444
1025,F,,4:04:57,5:48/km,26152596,1424636519,Garmin Forerunner 935,NA,43.39,Tokyo,2018,Marathon,Garmin,1.1950000000000003,1.1950000000000003,4.0825
1026,F,,4:05:12,5:49/km,18401510,1424580382,Garmin Forerunner 235,Nike Pegasus 32(197.9 km),42.99,Tokyo,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,4.086666666666666
1027,M,35-44,4:05:27,5:49/km,28492516,1425445666,Garmin Forerunner 220,NA,43.45,Tokyo,2018,Marathon,Garmin,1.2550000000000026,1.2550000000000026,4.090833333333333
1028,M,55-64,4:05:33,5:49/km,5645482,1424577644,iPhone App,NA,44.7,Tokyo,2018,Marathon,iPhone,2.5050000000000026,2.5050000000000026,4.092499999999999
1029,M,45-54,4:05:33,5:49/km,23654178,1521874452,,NA,43.68,Tokyo,2018,Marathon,,1.4849999999999994,1.4849999999999994,4.092499999999999
1030,M,25-34,4:05:38,5:49/km,24313705,1425975280,Garmin Forerunner 935,NA,43.14,Tokyo,2018,Marathon,Garmin,0.9450000000000003,0.9450000000000003,4.0938888888888885
1031,,,4:05:48,5:50/km,15496218,1424633967,Garmin Forerunner 735XT,NA,42.93,Tokyo,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,4.096666666666667
1032,M,25-34,4:05:58,5:50/km,9427673,1424583267,Garmin fenix 3,On Cloud(591.4 km),44.27,Tokyo,2018,Marathon,Garmin,2.075000000000003,2.075000000000003,4.099444444444444
1033,M,,4:06:02,5:50/km,19411444,1426970698,Suunto Ambit3 Peak,NA,45.72,Tokyo,2018,Marathon,Suunto,3.5249999999999986,3.5249999999999986,4.100555555555555
1034,M,,4:06:19,5:50/km,12644559,1424647720,Garmin Forerunner 220,"adidas Questar Red(1,198.7 km)",42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.105277777777777
1035,M,,4:06:26,5:50/km,22733868,1425425930,Garmin Forerunner 935,NA,43.42,Tokyo,2018,Marathon,Garmin,1.2250000000000014,1.2250000000000014,4.107222222222222
1036,M,35-44,4:06:28,5:50/km,17625806,1424594300,iPhone App,NA,43.9,Tokyo,2018,Marathon,iPhone,1.7049999999999983,1.7049999999999983,4.107777777777778
1037,,,4:06:36,5:51/km,9555480,2217727246,Garmin Forerunner 220,NA,43.14,Tokyo,2018,Marathon,Garmin,0.9450000000000003,0.9450000000000003,4.109999999999999
1038,M,45-54,4:06:40,5:51/km,9309025,1425230933,,NA,43.67,Tokyo,2018,Marathon,,1.4750000000000014,1.4750000000000014,4.111111111111111
1039,M,35-44,4:06:41,5:51/km,25746260,1424587046,Garmin Forerunner 935,NA,43.64,Tokyo,2018,Marathon,Garmin,1.4450000000000003,1.4450000000000003,4.1113888888888885
1040,F,25-34,4:06:45,5:51/km,20179774,1424595599,Suunto Ambit3 Sport,NA,45.03,Tokyo,2018,Marathon,Suunto,2.835000000000001,2.835000000000001,4.1125
1041,M,45-54,4:06:49,5:51/km,12193595,1424625411,Suunto Ambit3 Sport,NA,45.2,Tokyo,2018,Marathon,Suunto,3.0050000000000026,3.0050000000000026,4.113611111111111
1042,F,35-44,4:06:51,5:51/km,4589732,1424889384,Garmin fenix 5,"ASICS sky sensor(4,846.6 km)",44.71,Tokyo,2018,Marathon,Garmin,2.5150000000000006,2.5150000000000006,4.114166666666667
1043,M,,4:06:55,5:51/km,19298510,1424576506,iPhone App,NA,44.11,Tokyo,2018,Marathon,iPhone,1.9149999999999991,1.9149999999999991,4.115277777777777
1044,M,35-44,4:06:55,5:51/km,1320275,1424648288,Garmin Forerunner 935,"ASICS GT-2000 New York Slim(5,633.4 km)",43.86,Tokyo,2018,Marathon,Garmin,1.6649999999999991,1.6649999999999991,4.115277777777777
1045,M,45-54,4:06:56,5:51/km,6920840,1425576456,Garmin Forerunner 920XT,"adidas(1,947.8 km)",44.12,Tokyo,2018,Marathon,Garmin,1.9249999999999972,1.9249999999999972,4.115555555555555
1046,M,35-44,4:07:04,5:51/km,5062864,1429710930,Garmin Forerunner 920XT,adidas Supernova ST(374.1 km),43.02,Tokyo,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,4.1177777777777775
1047,M,35-44,4:07:08,5:51/km,7225975,1424608294,,Puma Speed 600(704.4 km),43.33,Tokyo,2018,Marathon,,1.134999999999998,1.134999999999998,4.118888888888889
1048,M,45-54,4:07:10,5:51/km,25111155,1426485055,Suunto,NA,44.58,Tokyo,2018,Marathon,Suunto,2.384999999999998,2.384999999999998,4.1194444444444445
1049,M,35-44,4:07:11,5:51/km,9004972,1424643325,Garmin fenix 5,ASICS DynaFlyte(304.3 km),44.25,Tokyo,2018,Marathon,Garmin,2.0549999999999997,2.0549999999999997,4.119722222222221
1051,M,35-44,4:07:28,5:52/km,12512279,1424643307,Garmin fenix 3,NA,44.54,Tokyo,2018,Marathon,Garmin,2.344999999999999,2.344999999999999,4.124444444444444
1052,F,45-54,4:07:32,5:52/km,24271627,1424619231,Apple Watch Series 2,NA,42.62,Tokyo,2018,Marathon,Apple,0.42499999999999716,0.42499999999999716,4.125555555555555
1053,F,,4:07:42,5:52/km,10654953,1424602690,Garmin vivoactive 3,"Nike Air Pegasus 33 Zwart Wit(1,466.1 km)",42.98,Tokyo,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,4.128333333333333
1055,M,,4:07:52,5:52/km,25023535,1429671079,Garmin Forerunner 235,NA,43.92,Tokyo,2018,Marathon,Garmin,1.7250000000000014,1.7250000000000014,4.13111111111111
1056,M,45-54,4:07:53,5:52/km,26228999,1424617097,Garmin Forerunner 630,NA,43.0,Tokyo,2018,Marathon,Garmin,0.8049999999999997,0.8049999999999997,4.131388888888888
1057,M,,4:08:02,5:53/km,17976944,1424613693,,"adidas Boston Boost 2 (Red)(1,167.7 km)",43.1,Tokyo,2018,Marathon,,0.9050000000000011,0.9050000000000011,4.133888888888889
1060,F,35-44,4:08:46,5:54/km,3048098,1424580494,Garmin Forerunner 235,Nike Zoom Elite Neon Yellow(343.0 km),42.91,Tokyo,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,4.146111111111112
1062,,,4:08:53,5:54/km,4565101,1563145108,Garmin Forerunner 935,NA,37.81,Tokyo,2018,Marathon,Garmin,-4.384999999999998,4.384999999999998,4.148055555555556
1063,M,45-54,4:08:57,5:54/km,28244218,1424575359,,NA,43.17,Tokyo,2018,Marathon,,0.9750000000000014,0.9750000000000014,4.149166666666667
1064,,,4:09:05,5:54/km,23921819,1424588099,Garmin Forerunner 935,NA,43.39,Tokyo,2018,Marathon,Garmin,1.1950000000000003,1.1950000000000003,4.1513888888888895
1065,M,35-44,4:09:13,5:54/km,22325565,1424579121,Garmin Forerunner 935,NA,43.71,Tokyo,2018,Marathon,Garmin,1.5150000000000006,1.5150000000000006,4.153611111111111
1066,M,,4:09:13,5:54/km,2725957,1424619232,Garmin Forerunner 935,NA,42.91,Tokyo,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,4.153611111111111
1067,M,35-44,4:09:23,5:55/km,8142709,1424748433,Garmin Forerunner 920XT,"adidas Boston(1,400.3 km)",43.04,Tokyo,2018,Marathon,Garmin,0.8449999999999989,0.8449999999999989,4.156388888888889
1068,M,45-54,4:09:23,5:55/km,26714390,1426194388,Android App,NA,44.41,Tokyo,2018,Marathon,Android,2.2149999999999963,2.2149999999999963,4.156388888888889
1069,M,45-54,4:09:30,5:55/km,24763740,1424804761,Garmin Forerunner 235,NA,43.03,Tokyo,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,4.158333333333334
1070,M,25-34,4:09:34,5:55/km,8141857,1425025584,Garmin Forerunner 920XT,Saucony (3) PROGRID LANCER MEN 25227-1 Mt 3rd saucony shoes(68.7 km),43.0,Tokyo,2018,Marathon,Garmin,0.8049999999999997,0.8049999999999997,4.1594444444444445
1071,M,45-54,4:09:37,5:55/km,12601562,1424582655,Garmin Forerunner 935,NA,43.13,Tokyo,2018,Marathon,Garmin,0.9350000000000023,0.9350000000000023,4.160277777777778
1073,M,55-64,4:09:42,5:55/km,17683553,1424796347,,NA,42.08,Tokyo,2018,Marathon,,-0.11500000000000199,0.11500000000000199,4.161666666666667
1074,M,45-54,4:09:45,5:55/km,19184280,1424580878,Garmin Forerunner 235,NA,42.79,Tokyo,2018,Marathon,Garmin,0.5949999999999989,0.5949999999999989,4.1625000000000005
1075,M,45-54,4:09:46,5:55/km,24713942,1424586701,Garmin Forerunner 235,NA,43.25,Tokyo,2018,Marathon,Garmin,1.0549999999999997,1.0549999999999997,4.162777777777778
1076,M,45-54,4:09:50,5:55/km,17501728,1424633355,,NA,42.87,Tokyo,2018,Marathon,,0.6749999999999972,0.6749999999999972,4.16388888888889
1077,F,45-54,4:09:53,5:55/km,24646097,1424576074,Android App,NA,47.66,Tokyo,2018,Marathon,Android,5.464999999999996,5.464999999999996,4.164722222222222
1078,,,4:09:58,5:55/km,12220882,1424638858,,NA,44.55,Tokyo,2018,Marathon,,2.354999999999997,2.354999999999997,4.166111111111111
1079,M,35-44,4:10:09,5:56/km,6674035,1424996080,Garmin Forerunner 935,NA,42.54,Tokyo,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,4.169166666666667
1080,F,45-54,4:10:14,5:56/km,15915603,1424816609,,NA,43.36,Tokyo,2018,Marathon,,1.1649999999999991,1.1649999999999991,4.170555555555556
1081,M,45-54,4:10:18,5:56/km,11212265,1430719289,Garmin Forerunner 935,NA,43.0,Tokyo,2018,Marathon,Garmin,0.8049999999999997,0.8049999999999997,4.171666666666667
1082,M,35-44,4:10:33,5:56/km,9243215,1424582428,Garmin Forerunner 735XT,"Brooks Ghost(1,730.2 km)",43.09,Tokyo,2018,Marathon,Garmin,0.8950000000000031,0.8950000000000031,4.175833333333333
1083,M,35-44,4:10:36,5:56/km,23177257,1425359033,,NA,43.32,Tokyo,2018,Marathon,,1.125,1.125,4.176666666666667
1084,M,35-44,4:10:37,5:56/km,7793534,1424702721,Garmin fenix 5S,"ASICS Gel trainer(4,494.0 km)",45.83,Tokyo,2018,Marathon,Garmin,3.634999999999998,3.634999999999998,4.176944444444445
1085,M,45-54,4:10:40,5:56/km,13282849,1424617151,,NA,43.13,Tokyo,2018,Marathon,,0.9350000000000023,0.9350000000000023,4.177777777777778
1087,M,,4:10:52,5:57/km,6268210,1424634527,Garmin Forerunner 235,"Saucony Guide 10 - Grey(1,037.4 km)",42.85,Tokyo,2018,Marathon,Garmin,0.6550000000000011,0.6550000000000011,4.181111111111111
1088,M,45-54,4:10:55,5:57/km,8135160,1424612094,Garmin Forerunner 920XT,NA,43.38,Tokyo,2018,Marathon,Garmin,1.1850000000000023,1.1850000000000023,4.1819444444444445
1089,M,45-54,4:10:57,5:57/km,12396155,1424577848,,NA,43.67,Tokyo,2018,Marathon,,1.4750000000000014,1.4750000000000014,4.1825
1090,F,,4:11:04,5:57/km,10335722,1516890873,Garmin Forerunner 235,NA,43.01,Tokyo,2018,Marathon,Garmin,0.8149999999999977,0.8149999999999977,4.184444444444445
1091,M,,4:11:38,5:58/km,20543312,1424585117,,NA,43.18,Tokyo,2018,Marathon,,0.9849999999999994,0.9849999999999994,4.193888888888889
1092,M,65-69,4:11:44,5:58/km,24787505,1425218839,Garmin Forerunner 235,NA,43.1,Tokyo,2018,Marathon,Garmin,0.9050000000000011,0.9050000000000011,4.195555555555556
1093,M,,4:11:44,5:58/km,20139672,1448048262,Garmin Forerunner 235,NA,43.1,Tokyo,2018,Marathon,Garmin,0.9050000000000011,0.9050000000000011,4.195555555555556
1094,M,35-44,4:11:46,5:58/km,8128950,1424671180,Garmin Forerunner 230,NA,42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.196111111111112
1095,M,25-34,4:11:53,5:58/km,10716893,1424641696,Garmin Forerunner 935,Newton newton6(792.9 km),42.14,Tokyo,2018,Marathon,Garmin,-0.054999999999999716,0.054999999999999716,4.198055555555555
1096,F,35-44,4:11:54,5:58/km,26819422,1424617375,Garmin Forerunner 235,"ASICS Nimbus 20(1,213.0 km)",42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.198333333333333
1098,F,25-34,4:11:59,5:58/km,6240558,1424583062,Apple Watch Series 3,NA,42.99,Tokyo,2018,Marathon,Apple,0.7950000000000017,0.7950000000000017,4.199722222222222
1099,M,35-44,4:12:04,5:58/km,3392640,1424582659,Garmin Forerunner 935,"On Cloud surfer(3,176.3 km)",42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.2011111111111115
1100,M,35-44,4:12:04,5:58/km,16535209,1540188981,,"ASICS Kayano 24 Tokyo 2020 Edition(1,339.7 km)",43.8,Tokyo,2018,Marathon,,1.6049999999999969,1.6049999999999969,4.2011111111111115
1101,F,35-44,4:12:07,5:59/km,16010227,1424707331,Garmin fenix 3,Nike zoom vaporfly 4%(49.4 km),44.48,Tokyo,2018,Marathon,Garmin,2.2849999999999966,2.2849999999999966,4.201944444444445
1102,M,45-54,4:12:11,5:59/km,17628176,1424665471,Suunto Ambit2,NA,44.07,Tokyo,2018,Marathon,Suunto,1.875,1.875,4.203055555555555
1103,F,35-44,4:12:22,5:59/km,15483787,1425288745,Garmin Forerunner 920XT,NA,42.81,Tokyo,2018,Marathon,Garmin,0.615000000000002,0.615000000000002,4.206111111111111
1104,M,55-64,4:12:24,5:59/km,18570998,1424589609,,NA,43.83,Tokyo,2018,Marathon,,1.634999999999998,1.634999999999998,4.206666666666667
1105,M,25-34,4:12:29,5:59/km,2633360,1424620199,Garmin vivoactive,"Mizuno Wave Inspire 12(1,018.3 km)",42.83,Tokyo,2018,Marathon,Garmin,0.634999999999998,0.634999999999998,4.208055555555556
1106,F,35-44,4:12:43,5:59/km,27368690,1424601557,Garmin fenix 5S,NA,44.6,Tokyo,2018,Marathon,Garmin,2.405000000000001,2.405000000000001,4.211944444444445
1107,M,,4:13:02,6:00/km,16746176,1425141482,Garmin fenix 3,NA,45.07,Tokyo,2018,Marathon,Garmin,2.875,2.875,4.217222222222222
1108,,,4:13:06,6:00/km,9966951,1519496097,,NA,44.6,Tokyo,2018,Marathon,,2.405000000000001,2.405000000000001,4.218333333333334
1109,M,,4:13:07,6:00/km,10197132,2043602753,Garmin fenix,NA,44.6,Tokyo,2018,Marathon,Garmin,2.405000000000001,2.405000000000001,4.2186111111111115
1110,M,,4:13:14,6:00/km,12550410,1424589692,Garmin fenix 3,NA,44.79,Tokyo,2018,Marathon,Garmin,2.594999999999999,2.594999999999999,4.220555555555555
1111,M,55-64,4:13:22,6:00/km,6021591,1424610379,Garmin Forerunner 235,"HOKA ONE ONE Vanquish 3(1,745.8 km)",42.82,Tokyo,2018,Marathon,Garmin,0.625,0.625,4.222777777777778
1112,F,25-34,4:13:28,6:00/km,12955266,1424602127,Garmin Forerunner 235,NA,42.71,Tokyo,2018,Marathon,Garmin,0.5150000000000006,0.5150000000000006,4.224444444444445
1113,M,35-44,4:13:32,6:01/km,30002026,1527528134,Garmin Forerunner 735XT,NA,42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.225555555555555
1114,M,35-44,4:13:34,6:01/km,11382315,1424586723,Garmin Forerunner 235,"Brooks Ravenna(1,047.9 km)",40.9,Tokyo,2018,Marathon,Garmin,-1.2950000000000017,1.2950000000000017,4.226111111111111
1115,F,,4:13:37,6:01/km,22195950,1424589838,TomTom,adidas Takumi Sen Boost 2(925.9 km),43.52,Tokyo,2018,Marathon,TomTom,1.3250000000000028,1.3250000000000028,4.226944444444444
1116,M,35-44,4:13:40,6:01/km,28802011,1444304728,,NA,43.14,Tokyo,2018,Marathon,,0.9450000000000003,0.9450000000000003,4.227777777777778
1117,F,35-44,4:13:48,6:01/km,25948913,1430558636,Garmin Forerunner 235,NA,42.99,Tokyo,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,4.23
1118,M,25-34,4:14:00,6:01/km,2718744,1425181322,Suunto,adidas Formotion(62.2 km),44.05,Tokyo,2018,Marathon,Suunto,1.8549999999999969,1.8549999999999969,4.233333333333333
1119,M,55-64,4:14:01,6:01/km,363198,1426483305,Garmin Forerunner 935,"adidas Super Nova Glide(1,151.0 km)",43.27,Tokyo,2018,Marathon,Garmin,1.0750000000000028,1.0750000000000028,4.233611111111111
1120,M,,4:14:16,6:02/km,27377995,1424606160,,NA,42.74,Tokyo,2018,Marathon,,0.5450000000000017,0.5450000000000017,4.237777777777778
1121,M,25-34,4:14:20,6:02/km,23052898,1424584526,Polar M200,NA,43.22,Tokyo,2018,Marathon,Polar,1.0249999999999986,1.0249999999999986,4.238888888888889
1122,M,,4:14:23,6:02/km,16783570,1424597069,Garmin Forerunner 735XT,NA,43.14,Tokyo,2018,Marathon,Garmin,0.9450000000000003,0.9450000000000003,4.239722222222222
1123,M,35-44,4:14:28,6:02/km,12833984,1424581258,Apple Watch Series 2,NA,42.85,Tokyo,2018,Marathon,Apple,0.6550000000000011,0.6550000000000011,4.2411111111111115
1124,M,45-54,4:14:29,6:02/km,5444235,1424580446,Garmin fenix 3,HOKA ONE ONE Sing Bondi(864.1 km),44.74,Tokyo,2018,Marathon,Garmin,2.5450000000000017,2.5450000000000017,4.241388888888889
1125,M,45-54,4:14:31,6:02/km,15262479,1424629758,Garmin Forerunner 935,"Yellow 母子鱷魚丫拖三代藍色(2,502.1 km)",42.81,Tokyo,2018,Marathon,Garmin,0.615000000000002,0.615000000000002,4.241944444444444
1126,M,55-64,4:14:45,6:02/km,22344671,1429333877,TomTom,NA,42.88,Tokyo,2018,Marathon,TomTom,0.6850000000000023,0.6850000000000023,4.245833333333334
1127,M,35-44,4:14:54,6:02/km,18109944,1424660322,Garmin fenix 3,ASICS Gel Kayano 23(754.6 km),44.77,Tokyo,2018,Marathon,Garmin,2.575000000000003,2.575000000000003,4.248333333333333
1128,M,,4:14:58,6:03/km,5041184,1424594174,Garmin fenix 3,adidas Altra boost X(111.7 km),45.37,Tokyo,2018,Marathon,Garmin,3.174999999999997,3.174999999999997,4.249444444444444
1129,M,70-74,4:15:01,6:03/km,9506775,1424592788,TomTom,NA,43.69,Tokyo,2018,Marathon,TomTom,1.4949999999999974,1.4949999999999974,4.250277777777778
1130,M,45-54,4:15:11,6:03/km,26132056,1424585072,,Mizuno WAVE AERO16(560.0 km),42.76,Tokyo,2018,Marathon,,0.5649999999999977,0.5649999999999977,4.253055555555555
1131,M,55-64,4:15:27,6:03/km,27644590,1424582621,Garmin fenix 3,NA,45.1,Tokyo,2018,Marathon,Garmin,2.905000000000001,2.905000000000001,4.2575
1132,M,,4:15:27,6:03/km,22955969,1424625255,Garmin Forerunner 935,NA,43.23,Tokyo,2018,Marathon,Garmin,1.0349999999999966,1.0349999999999966,4.2575
1133,F,45-54,4:15:37,6:03/km,11294750,1424621013,Garmin Forerunner 235,NA,43.05,Tokyo,2018,Marathon,Garmin,0.8549999999999969,0.8549999999999969,4.260277777777778
1134,M,35-44,4:15:44,6:04/km,3130046,1424601258,TomTom,ASICS GEL-Kayano 23(913.2 km),43.6,Tokyo,2018,Marathon,TomTom,1.4050000000000011,1.4050000000000011,4.262222222222222
1136,F,45-54,4:15:48,6:04/km,18974431,1424622887,Apple Watch Series 3,NA,43.44,Tokyo,2018,Marathon,Apple,1.2449999999999974,1.2449999999999974,4.263333333333334
1137,F,25-34,4:15:54,6:04/km,20863256,1424584169,Garmin Forerunner 235,NA,42.84,Tokyo,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,4.265
1138,F,55-64,4:16:05,6:04/km,2599324,1424603002,Garmin Forerunner 630,NA,42.85,Tokyo,2018,Marathon,Garmin,0.6550000000000011,0.6550000000000011,4.268055555555556
1139,,,4:16:08,6:04/km,16656784,1433969518,Garmin Forerunner 735XT,NA,43.07,Tokyo,2018,Marathon,Garmin,0.875,0.875,4.268888888888889
1140,M,35-44,4:16:09,6:04/km,3688790,1424594669,Garmin fenix 5X,NA,45.21,Tokyo,2018,Marathon,Garmin,3.0150000000000006,3.0150000000000006,4.269166666666667
1141,M,45-54,4:16:14,6:04/km,1327215,1424607974,Garmin Forerunner 735XT,Brooks Glycerin(329.9 km),42.96,Tokyo,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,4.270555555555555
1142,M,,4:16:32,6:05/km,5709910,1424648982,Garmin Forerunner 920XT,NA,43.27,Tokyo,2018,Marathon,Garmin,1.0750000000000028,1.0750000000000028,4.275555555555555
1143,M,55-64,4:16:35,6:05/km,18788144,1424624227,,NA,43.02,Tokyo,2018,Marathon,,0.8250000000000028,0.8250000000000028,4.276388888888889
1144,M,35-44,4:16:39,6:05/km,10578985,1424639077,Garmin fenix 3,ASICS Kayano 23(916.7 km),44.5,Tokyo,2018,Marathon,Garmin,2.3049999999999997,2.3049999999999997,4.2775
1145,M,25-34,4:16:45,6:05/km,18917825,1424584332,Garmin fenix 5,NA,45.36,Tokyo,2018,Marathon,Garmin,3.164999999999999,3.164999999999999,4.279166666666667
1146,F,45-54,4:16:48,6:05/km,27099442,1424628991,Garmin Forerunner 235,NA,42.79,Tokyo,2018,Marathon,Garmin,0.5949999999999989,0.5949999999999989,4.28
