Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
6153,F,35-44,4:06:47,5:51/km,27064129,1845412540,Garmin Forerunner 235,NA,42.86,Berlin,2018,Marathon,Garmin,0.6649999999999991,0.6649999999999991,4.1130555555555555
6154,F,35-44,4:06:48,5:51/km,2051214,1845672943,Garmin Forerunner 735XT,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,4.113333333333333
6155,M,35-44,4:06:48,5:51/km,2011401,1971008830,Garmin Forerunner 735XT,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,4.113333333333333
6156,F,45-54,4:06:49,5:51/km,17421731,1845183347,Garmin fenix 5S,NA,43.02,Berlin,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,4.113611111111111
6157,M,45-54,4:06:49,5:51/km,17151336,1847155710,TomTom,361 Stratomic Fluo(513.7 km),42.7,Berlin,2018,Marathon,TomTom,0.5050000000000026,0.5050000000000026,4.113611111111111
6158,,,4:06:51,5:51/km,7949969,1845447822,Garmin fenix 5,NA,42.93,Berlin,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,4.114166666666667
6159,,,4:06:51,5:51/km,7968408,1845447913,Garmin fenix 5,Brooks Levitate 2(493.3 km),42.84,Berlin,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,4.114166666666667
6160,M,35-44,4:06:51,5:51/km,28879142,1846188955,Apple Watch Series 3,Nike Zoom Pegasus turbo(325.3 km),43.59,Berlin,2018,Marathon,Apple,1.3950000000000031,1.3950000000000031,4.114166666666667
6161,F,,4:06:52,5:51/km,14263204,1845627021,Garmin Forerunner 620,NA,43.65,Berlin,2018,Marathon,Garmin,1.4549999999999983,1.4549999999999983,4.114444444444444
6162,M,35-44,4:06:53,5:51/km,13660688,1848147182,Garmin Forerunner 735XT,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,4.1147222222222215
6163,F,35-44,4:06:54,5:51/km,32293924,1859201065,Garmin Forerunner 235,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,4.114999999999999
6164,F,,4:06:54,5:51/km,10466362,1938606136,Garmin Forerunner 620,NA,42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,4.114999999999999
6165,M,55-64,4:06:56,5:51/km,10618588,1901768478,Suunto,NA,40.72,Berlin,2018,Marathon,Suunto,-1.4750000000000014,1.4750000000000014,4.115555555555555
6166,M,45-54,4:06:57,5:51/km,17448285,1845397648,Garmin Forerunner 235,"ASICS Kayano 23(1,722.2 km)",42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,4.115833333333333
6167,M,35-44,4:06:58,5:51/km,19247042,1845469957,,NA,42.77,Berlin,2018,Marathon,,0.5750000000000028,0.5750000000000028,4.116111111111111
6168,M,45-54,4:06:58,5:51/km,22018963,1845579892,Garmin Forerunner 920XT,"ASICS Nimbus 20(2,940.0 km)",42.42,Berlin,2018,Marathon,Garmin,0.22500000000000142,0.22500000000000142,4.116111111111111
6169,F,25-34,4:06:58,5:51/km,24128227,1845614174,Suunto,"adidas BOSTON BOOST-grey(1,212.2 km)",43.34,Berlin,2018,Marathon,Suunto,1.1450000000000031,1.1450000000000031,4.116111111111111
6170,F,45-54,4:06:59,5:51/km,17151413,1845755547,TomTom,Brooks Launch 1(415.0 km),42.59,Berlin,2018,Marathon,TomTom,0.3950000000000031,0.3950000000000031,4.116388888888888
6172,M,55-64,4:07:00,5:51/km,1226211,1846647128,Polar V800,ASICS Gel-DS Trainer 22(423.7 km),42.8,Berlin,2018,Marathon,Polar,0.6049999999999969,0.6049999999999969,4.116666666666666
6173,M,35-44,4:07:01,5:51/km,24938638,1845231177,Apple Watch Series 3,NA,42.63,Berlin,2018,Marathon,Apple,0.4350000000000023,0.4350000000000023,4.116944444444444
6174,F,,4:07:01,5:51/km,12370109,1845785490,Garmin Forerunner 645 Music,New Balance 1080 V8(561.4 km),42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.116944444444444
6175,M,45-54,4:07:02,5:51/km,22907239,1845205793,Garmin vivoactive HR,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,4.117222222222222
6176,M,45-54,4:07:02,5:51/km,19981926,1845541906,iPhone App,NA,43.2,Berlin,2018,Marathon,iPhone,1.0050000000000026,1.0050000000000026,4.117222222222222
6177,M,45-54,4:07:03,5:51/km,31779569,1847619284,TomTom,Nike Lunar Epic Fleyknit 1(226.3 km),42.78,Berlin,2018,Marathon,TomTom,0.5850000000000009,0.5850000000000009,4.1175
6178,M,,4:07:04,5:51/km,4014886,1845418291,Garmin Forerunner 620,NA,42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.1177777777777775
6179,M,25-34,4:07:04,5:51/km,5132117,1845810088,Garmin Forerunner 920XT,NA,42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,4.1177777777777775
6180,M,25-34,4:07:05,5:51/km,19692284,1845405009,Garmin Forerunner 645 Music,NA,41.23,Berlin,2018,Marathon,Garmin,-0.9650000000000034,0.9650000000000034,4.118055555555555
6181,M,25-34,4:07:05,5:51/km,28478289,1845431166,Garmin Forerunner 235,NA,42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,4.118055555555555
6182,M,,4:07:05,5:51/km,26393479,1845637422,Garmin Forerunner 735XT,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.118055555555555
6183,M,35-44,4:07:07,5:51/km,5470371,1845349364,Garmin Forerunner 235,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.118611111111111
6184,F,25-34,4:07:07,5:51/km,27369294,1857808511,Garmin Forerunner 230,NA,42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,4.118611111111111
6185,M,25-34,4:07:08,5:51/km,26373728,1845858700,Garmin fenix 5,NA,42.71,Berlin,2018,Marathon,Garmin,0.5150000000000006,0.5150000000000006,4.118888888888889
6186,F,,4:07:08,5:51/km,28689797,1846571589,Garmin Forerunner 230,NA,42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,4.118888888888889
6187,M,35-44,4:07:08,5:51/km,30008961,2000278749,Garmin Forerunner 35,NA,43.71,Berlin,2018,Marathon,Garmin,1.5150000000000006,1.5150000000000006,4.118888888888889
6188,M,45-54,4:07:09,5:51/km,22221857,1845241690,Garmin Forerunner 735XT,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.119166666666667
6189,F,45-54,4:07:09,5:51/km,27686064,1845293387,Garmin Forerunner 235,"ASICS Kayano 24(2,216.0 km)",42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,4.119166666666667
6190,F,25-34,4:07:10,5:51/km,7554318,1845497970,Garmin Forerunner 735XT,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,4.1194444444444445
6191,M,25-34,4:07:12,5:52/km,35250459,1877574535,Garmin Forerunner 910XT,NA,42.74,Berlin,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,4.119999999999999
6192,M,,4:07:13,5:52/km,32061975,1845571376,Garmin fenix 3,NA,42.94,Berlin,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,4.120277777777777
6193,M,45-54,4:07:13,5:52/km,14508218,1845571416,Garmin fenix 3,NA,42.94,Berlin,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,4.120277777777777
6195,F,,4:07:15,5:52/km,17847145,1845564457,Garmin Forerunner 235,NA,42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.120833333333333
6196,M,,4:07:15,5:52/km,8801807,1847925092,TomTom,NA,42.79,Berlin,2018,Marathon,TomTom,0.5949999999999989,0.5949999999999989,4.120833333333333
6197,M,20-24,4:07:16,5:52/km,23157396,1845457003,Garmin Forerunner 920XT,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.1211111111111105
6198,M,,4:07:16,5:52/km,22524415,1845720086,Garmin Forerunner 235,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,4.1211111111111105
6199,M,45-54,4:07:16,5:52/km,31172949,1847199124,Garmin Forerunner 610,NA,42.93,Berlin,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,4.1211111111111105
6200,M,45-54,4:07:17,5:52/km,5552353,1845233337,iPhone App,NA,42.72,Berlin,2018,Marathon,iPhone,0.5249999999999986,0.5249999999999986,4.121388888888888
6201,F,,4:07:17,5:52/km,18991798,2011815024,Garmin Forerunner 230,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,4.121388888888888
6202,M,25-34,4:07:18,5:52/km,13081509,1846193121,Garmin Forerunner 230,Saucony Freedom NYC(483.3 km),42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.121666666666666
6203,M,45-54,4:07:19,5:52/km,27176056,1870971007,Garmin Forerunner 310XT,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.121944444444444
6204,M,35-44,4:07:20,5:52/km,1778592,1845760808,Garmin vivoactive HR,"ASICS GT 2000(1,375.5 km)",42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,4.122222222222222
6205,F,,4:07:24,5:52/km,21062792,1845726751,Garmin Forerunner 735XT,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,4.123333333333333
6206,M,25-34,4:07:24,5:52/km,11789953,1846092946,TomTom,NA,42.71,Berlin,2018,Marathon,TomTom,0.5150000000000006,0.5150000000000006,4.123333333333333
6207,M,55-64,4:07:25,5:52/km,31929518,1852576165,Garmin Forerunner 220,NA,42.64,Berlin,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,4.123611111111111
6208,M,45-54,4:07:26,5:52/km,10440539,1845656240,Garmin fenix 5,"Nike zoomfly(1,660.9 km)",43.21,Berlin,2018,Marathon,Garmin,1.0150000000000006,1.0150000000000006,4.123888888888889
6209,F,45-54,4:07:26,5:52/km,14427312,1845737168,Suunto Ambit3 Sport,"Salomon S-Lab Sense Pro(1,493.6 km)",43.0,Berlin,2018,Marathon,Suunto,0.8049999999999997,0.8049999999999997,4.123888888888889
6210,M,45-54,4:07:26,5:52/km,15594426,1846046259,Garmin fenix 5,"ASICS Nimbus 20(1,725.4 km)",43.41,Berlin,2018,Marathon,Garmin,1.2149999999999963,1.2149999999999963,4.123888888888889
6211,M,25-34,4:07:26,5:52/km,32710945,1846629622,Garmin Forerunner 25,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,4.123888888888889
6212,F,35-44,4:07:27,5:52/km,6650767,1846138552,Garmin Forerunner 235,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.1241666666666665
6213,M,35-44,4:07:28,5:52/km,22083278,1845991419,Garmin fenix 3,NA,43.04,Berlin,2018,Marathon,Garmin,0.8449999999999989,0.8449999999999989,4.124444444444444
6214,,,4:07:29,5:52/km,7948879,1845248117,Garmin Forerunner 235,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.124722222222222
6215,F,,4:07:29,5:52/km,11475845,1863027197,Garmin Forerunner 935,NA,42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.124722222222222
6216,M,20-24,4:07:30,5:52/km,26581982,1845501059,Garmin Forerunner 735XT,"New Balance Zante v3(1,027.3 km)",42.21,Berlin,2018,Marathon,Garmin,0.015000000000000568,0.015000000000000568,4.125
6217,,,4:07:32,5:52/km,26351869,1845237471,iPhone App,NA,43.32,Berlin,2018,Marathon,iPhone,1.125,1.125,4.125555555555555
6218,M,45-54,4:07:33,5:52/km,26507051,1973139212,,NA,42.65,Berlin,2018,Marathon,,0.4549999999999983,0.4549999999999983,4.125833333333333
6219,F,,4:07:36,5:52/km,22139133,1845452088,Garmin Forerunner 630,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,4.126666666666666
6220,F,45-54,4:07:36,5:52/km,37034594,2007826896,Garmin Forerunner 35,NA,43.03,Berlin,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,4.126666666666666
6221,M,,4:07:37,5:52/km,9398160,1846554132,Garmin Forerunner 610,"ASICS Kayano(6,241.9 km)",42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,4.126944444444444
6222,F,35-44,4:07:39,5:52/km,31102004,1845634049,Garmin Forerunner 235,NA,42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.1274999999999995
6223,F,45-54,4:07:39,5:52/km,31010711,1845897153,Garmin Forerunner 235,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.1274999999999995
6224,M,35-44,4:07:39,5:52/km,13652203,1914204104,Garmin Forerunner 235,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.1274999999999995
6225,F,35-44,4:07:40,5:52/km,31818925,1845291804,iPhone App,Nike Zoom Structure(333.6 km),43.48,Berlin,2018,Marathon,iPhone,1.2849999999999966,1.2849999999999966,4.127777777777777
6226,F,35-44,4:07:40,5:52/km,30675874,1845376349,Garmin Forerunner 235,NA,42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.127777777777777
6227,F,45-54,4:07:40,5:52/km,10919941,1845931379,Garmin Forerunner 235,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,4.127777777777777
6228,M,55-64,4:07:42,5:52/km,5667789,1845512328,Garmin Forerunner 235,NA,42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,4.128333333333333
6230,M,45-54,4:07:44,5:52/km,19066485,1845256723,Garmin vivoactive HR,Saucony Omni 16(638.6 km),42.45,Berlin,2018,Marathon,Garmin,0.25500000000000256,0.25500000000000256,4.128888888888889
6231,F,55-64,4:07:44,5:52/km,14157616,1845803740,Garmin fenix 5S,On On Cloud(122.4 km),43.18,Berlin,2018,Marathon,Garmin,0.9849999999999994,0.9849999999999994,4.128888888888889
6232,M,,4:07:44,5:52/km,12819724,1851515800,Garmin Forerunner 920XT,NA,42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,4.128888888888889
6233,M,35-44,4:07:45,5:52/km,9329328,1858869708,Garmin Forerunner 220,Nike Pegasus 35 Turbo(607.0 km),42.69,Berlin,2018,Marathon,Garmin,0.49499999999999744,0.49499999999999744,4.129166666666666
6234,M,45-54,4:07:46,5:52/km,12980222,1845512613,Garmin fenix 5,NA,43.12,Berlin,2018,Marathon,Garmin,0.9249999999999972,0.9249999999999972,4.129444444444444
6235,M,45-54,4:07:47,5:52/km,6812585,1845248171,Garmin Forerunner 235,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,4.129722222222222
6236,M,70-74,4:07:47,5:52/km,9506775,1845748780,TomTom,NA,42.66,Berlin,2018,Marathon,TomTom,0.4649999999999963,0.4649999999999963,4.129722222222222
6237,M,,4:07:47,5:52/km,24347907,1845993573,TomTom,NA,42.8,Berlin,2018,Marathon,TomTom,0.6049999999999969,0.6049999999999969,4.129722222222222
6238,M,25-34,4:07:48,5:52/km,13153980,1845284110,iPhone App,adidas UltraBoost(603.4 km),43.06,Berlin,2018,Marathon,iPhone,0.865000000000002,0.865000000000002,4.13
6239,M,45-54,4:07:50,5:52/km,2358029,1845180161,iPhone App,NA,44.03,Berlin,2018,Marathon,iPhone,1.8350000000000009,1.8350000000000009,4.1305555555555555
6240,M,35-44,4:07:50,5:52/km,2942874,1845540400,Garmin fenix 5 Plus,Nike Zoom Elite 9(309.0 km),43.35,Berlin,2018,Marathon,Garmin,1.1550000000000011,1.1550000000000011,4.1305555555555555
6241,F,45-54,4:07:50,5:52/km,20473853,1845695161,Garmin Forerunner 235,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.1305555555555555
6242,F,35-44,4:07:52,5:52/km,8316113,1845760110,Garmin Forerunner 920XT,Nike AIR Zoom Pegasus 34(835.3 km),42.34,Berlin,2018,Marathon,Garmin,0.14500000000000313,0.14500000000000313,4.13111111111111
6243,M,45-54,4:07:54,5:53/km,13414812,1846332295,Apple Watch Series 3,NA,42.68,Berlin,2018,Marathon,Apple,0.48499999999999943,0.48499999999999943,4.131666666666666
6244,M,,4:07:55,5:53/km,20010171,1854105471,Garmin Forerunner 235,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,4.131944444444444
6245,M,45-54,4:07:56,5:53/km,13091832,1845604227,Garmin Forerunner 735XT,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,4.132222222222222
6246,M,45-54,4:07:57,5:53/km,15826508,1845243479,Garmin Forerunner 935,NA,42.64,Berlin,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,4.132499999999999
6248,M,25-34,4:07:59,5:53/km,1913943,1845307595,Apple Watch Series 2,adidas Adizero Adios 3(104.1 km),42.8,Berlin,2018,Marathon,Apple,0.6049999999999969,0.6049999999999969,4.133055555555555
6249,M,45-54,4:08:00,5:53/km,13540240,1845233154,Garmin Forerunner 225,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.133333333333334
6250,F,35-44,4:08:00,5:53/km,6836576,1845598430,Garmin Forerunner 935,HOKA ONE ONE atr 3 V2(701.7 km),42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.133333333333334
6251,M,35-44,4:08:01,5:53/km,14012933,2193350845,,NA,42.65,Berlin,2018,Marathon,,0.4549999999999983,0.4549999999999983,4.133611111111112
6252,M,,4:08:02,5:53/km,6447287,1845553683,iPhone App,NA,43.28,Berlin,2018,Marathon,iPhone,1.0850000000000009,1.0850000000000009,4.133888888888889
6253,F,45-54,4:08:03,5:53/km,18678035,1845709684,Garmin Forerunner 735XT,Cloudflow Flyer(934.8 km),42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,4.134166666666667
6254,F,25-34,4:08:03,5:53/km,35551618,1893436685,Polar M430,NA,42.84,Berlin,2018,Marathon,Polar,0.6450000000000031,0.6450000000000031,4.134166666666667
6255,M,20-24,4:08:05,5:53/km,34148997,1845471361,Android App,NA,42.81,Berlin,2018,Marathon,Android,0.615000000000002,0.615000000000002,4.134722222222223
6256,M,45-54,4:08:06,5:53/km,25677166,1845435287,Garmin fenix 3,NA,43.03,Berlin,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,4.135000000000001
6257,F,35-44,4:08:07,5:53/km,25436880,1845275487,Garmin Forerunner 235,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.1352777777777785
6258,M,25-34,4:08:07,5:53/km,17794853,1845293290,Android App,NA,42.78,Berlin,2018,Marathon,Android,0.5850000000000009,0.5850000000000009,4.1352777777777785
6259,M,55-64,4:08:07,5:53/km,15533327,1845521403,Polar V800,"ASICS Trainer(3,356.0 km)",42.77,Berlin,2018,Marathon,Polar,0.5750000000000028,0.5750000000000028,4.1352777777777785
6261,M,35-44,4:08:11,5:53/km,25043498,1845506584,Garmin Forerunner 235,ASICS GT 2000(292.2 km),42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,4.136388888888889
6263,M,45-54,4:08:14,5:53/km,14113169,1845560090,Garmin fenix 2,NA,43.37,Berlin,2018,Marathon,Garmin,1.1749999999999972,1.1749999999999972,4.137222222222222
6264,M,25-34,4:08:14,5:53/km,30715627,1845719033,Fitbit Ionic,NA,42.71,Berlin,2018,Marathon,Fitbit,0.5150000000000006,0.5150000000000006,4.137222222222222
6265,M,55-64,4:08:14,5:53/km,7965300,1848731713,Garmin fenix 3,"Saucony Kinvara 8(4,558.2 km)",43.34,Berlin,2018,Marathon,Garmin,1.1450000000000031,1.1450000000000031,4.137222222222222
6266,M,25-34,4:08:15,5:53/km,19374899,1845844229,Garmin Forerunner 620,Nike AIR Zoom Pegasus 34(186.9 km),42.78,Berlin,2018,Marathon,Garmin,0.5850000000000009,0.5850000000000009,4.1375
6267,M,55-64,4:08:15,5:53/km,17263066,1846369014,Garmin fenix 3,"HOKA ONE ONE Bondi 5(1,560.9 km)",43.23,Berlin,2018,Marathon,Garmin,1.0349999999999966,1.0349999999999966,4.1375
6268,F,45-54,4:08:16,5:53/km,17071283,1845631504,Garmin Forerunner 735XT,NA,42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.137777777777778
6269,M,45-54,4:08:16,5:53/km,22722059,1847076103,Garmin Forerunner 935,Topo Athletic Ultrafly Gr.12 (5mm Sprengung)(643.1 km),43.04,Berlin,2018,Marathon,Garmin,0.8449999999999989,0.8449999999999989,4.137777777777778
6270,M,45-54,4:08:18,5:53/km,22396529,1845298717,Garmin fenix 3,NA,42.99,Berlin,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,4.138333333333334
6271,F,35-44,4:08:18,5:53/km,7109506,1845765559,Garmin Forerunner 920XT,HOKA ONE ONE Cavu(111.8 km),42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,4.138333333333334
6272,M,35-44,4:08:20,5:53/km,22266152,1845268859,Garmin fenix 5S,NA,43.07,Berlin,2018,Marathon,Garmin,0.875,0.875,4.138888888888889
6273,F,35-44,4:08:21,5:53/km,19476997,1845689497,Garmin Forerunner 220,NA,42.32,Berlin,2018,Marathon,Garmin,0.125,0.125,4.139166666666667
6274,M,45-54,4:08:21,5:53/km,34253786,1848458870,Garmin Forerunner 225,NA,42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,4.139166666666667
6275,M,,4:08:22,5:53/km,7431286,1845900936,Garmin fenix 5X,NA,43.12,Berlin,2018,Marathon,Garmin,0.9249999999999972,0.9249999999999972,4.139444444444445
6276,F,45-54,4:08:24,5:53/km,33257921,1845246404,iPhone App,NA,39.09,Berlin,2018,Marathon,iPhone,-3.104999999999997,3.104999999999997,4.140000000000001
6277,M,35-44,4:08:26,5:53/km,31651638,1845856402,Garmin Forerunner 235,NA,42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,4.140555555555556
6278,F,20-24,4:08:29,5:53/km,20541914,1845252672,Garmin fenix 5S,Brooks Levitate 2(728.6 km),43.16,Berlin,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,4.14138888888889
6279,F,45-54,4:08:29,5:53/km,21988492,1846002979,Garmin Forerunner 735XT,Nike Pegasus 35(896.3 km),42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,4.14138888888889
6280,F,,4:08:29,5:53/km,19379115,1846085310,Garmin Forerunner 230,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.14138888888889
6281,F,25-34,4:08:30,5:53/km,16587771,1846495670,Polar V800,Nike Pegasus 35(520.5 km),42.78,Berlin,2018,Marathon,Polar,0.5850000000000009,0.5850000000000009,4.1416666666666675
6282,M,35-44,4:08:31,5:53/km,6166291,1846367260,Garmin Forerunner 935,Saucony Kinvara 8 Chicago(427.1 km),42.48,Berlin,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,4.141944444444444
6283,M,25-34,4:08:32,5:53/km,4036897,1845594307,Garmin Forerunner 235,NA,42.73,Berlin,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,4.142222222222222
6284,F,35-44,4:08:32,5:53/km,23919748,1845670556,Garmin Forerunner 235,"Nike Zoom structure 19(3,522.7 km)",42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,4.142222222222222
6285,M,25-34,4:08:34,5:53/km,6395885,1845567717,Garmin Forerunner 35,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,4.142777777777778
6286,F,45-54,4:08:35,5:53/km,24317144,1845294872,iPhone App,NA,43.2,Berlin,2018,Marathon,iPhone,1.0050000000000026,1.0050000000000026,4.143055555555556
6287,M,35-44,4:08:36,5:54/km,1418661,1845490419,Garmin Forerunner 235,NA,42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,4.1433333333333335
6289,M,35-44,4:08:37,5:54/km,23765888,1845471235,Garmin fenix 3,NA,43.07,Berlin,2018,Marathon,Garmin,0.875,0.875,4.143611111111111
6290,M,35-44,4:08:42,5:54/km,23059733,1845437613,Garmin fenix 3,Saucony Type A8(339.1 km),43.26,Berlin,2018,Marathon,Garmin,1.0649999999999977,1.0649999999999977,4.1450000000000005
6291,F,,4:08:42,5:54/km,10654953,1845585842,Garmin fenix 5S,Nike air pegasus turbo(120.0 km),43.07,Berlin,2018,Marathon,Garmin,0.875,0.875,4.1450000000000005
6292,M,25-34,4:08:44,5:54/km,3607079,1845271893,Garmin fenix 5S,NA,42.97,Berlin,2018,Marathon,Garmin,0.7749999999999986,0.7749999999999986,4.145555555555556
6293,M,45-54,4:08:44,5:54/km,7243054,1845372489,Garmin Forerunner 935,NA,42.79,Berlin,2018,Marathon,Garmin,0.5949999999999989,0.5949999999999989,4.145555555555556
6294,F,45-54,4:08:44,5:54/km,23717986,1845984994,Garmin Forerunner 235,"Brooks Glycerin(1,033.2 km)",42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.145555555555556
6295,M,,4:08:48,5:54/km,9594516,1845623128,TomTom,ASICS Nimbus 20 - Blauw Rood(883.0 km),42.88,Berlin,2018,Marathon,TomTom,0.6850000000000023,0.6850000000000023,4.146666666666667
6296,M,25-34,4:08:50,5:54/km,35789928,1926217644,Garmin Forerunner 235,NA,42.52,Berlin,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,4.147222222222223
6297,M,35-44,4:08:53,5:54/km,6429584,1845242952,Garmin fenix 5S,NA,43.18,Berlin,2018,Marathon,Garmin,0.9849999999999994,0.9849999999999994,4.148055555555556
6298,M,45-54,4:08:53,5:54/km,7877872,1845779859,Garmin fenix 3,"HOKA ONE ONE Clifton(7,984.7 km)",43.36,Berlin,2018,Marathon,Garmin,1.1649999999999991,1.1649999999999991,4.148055555555556
6299,F,25-34,4:08:53,5:54/km,19733315,1910655887,Garmin Forerunner 235,NA,42.4,Berlin,2018,Marathon,Garmin,0.2049999999999983,0.2049999999999983,4.148055555555556
6300,M,,4:08:54,5:54/km,23456992,1845247835,Garmin Forerunner 235,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,4.148333333333333
6301,M,35-44,4:08:55,5:54/km,12558661,1846719515,Garmin Forerunner 225,"ASICS Kayano 18(2,555.4 km)",42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.148611111111111
6302,F,,4:08:56,5:54/km,21344443,1846715491,Garmin Forerunner 225,NA,42.71,Berlin,2018,Marathon,Garmin,0.5150000000000006,0.5150000000000006,4.148888888888889
6303,M,35-44,4:08:57,5:54/km,12171181,1846172999,Garmin fenix 5,NA,43.2,Berlin,2018,Marathon,Garmin,1.0050000000000026,1.0050000000000026,4.149166666666667
6304,M,35-44,4:08:59,5:54/km,33157700,1845654563,Polar V800,NA,42.84,Berlin,2018,Marathon,Polar,0.6450000000000031,0.6450000000000031,4.1497222222222225
