,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
2202,2202,M,55-64,3:25:28,4:52/km,11184306,1890554475,Garmin Forerunner 920XT,NA,42.79,Chicago,2018,Marathon,Garmin,0.5949999999999989,0.5949999999999989,NA,3.424444444444444
2203,2203,M,NA,3:25:28,4:52/km,62742,1890680298,Garmin fenix 5X,NA,44.14,Chicago,2018,Marathon,Garmin,1.9450000000000003,1.9450000000000003,NA,3.424444444444444
2204,2204,M,35-44,3:25:30,4:52/km,3688755,1890461061,Garmin Forerunner 235,Altra Escalante,43.88,Chicago,2018,Marathon,Garmin,1.6850000000000023,1.6850000000000023,Altra,3.425
2205,2205,M,35-44,3:25:30,4:52/km,4619602,1890698822,Garmin Forerunner 235,Adidas Adizero Adios 3 ,43.27,Chicago,2018,Marathon,Garmin,1.0750000000000028,1.0750000000000028,Adidas,3.425
2206,2206,M,NA,3:25:31,4:52/km,7195050,1890390908,Strava iPhone App,NA,44.57,Chicago,2018,Marathon,Strava,2.375,2.375,NA,3.4252777777777776
2207,2207,M,35-44,3:25:33,4:52/km,34474636,1890382856,Strava iPhone App,NA,43.39,Chicago,2018,Marathon,Strava,1.1950000000000003,1.1950000000000003,NA,3.4258333333333333
2208,2208,M,NA,3:25:33,4:52/km,22832406,1890529306,Garmin Forerunner 735XT,NA,42.48,Chicago,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,3.4258333333333333
2209,2209,F,25-34,3:25:35,4:52/km,23809192,1890491890,Garmin Forerunner 235,Asics Gt-2000-5,43.46,Chicago,2018,Marathon,Garmin,1.2650000000000006,1.2650000000000006,Asics,3.426388888888889
2210,2210,F,25-34,3:25:37,4:52/km,11235405,1891119552,Garmin Forerunner 220,Nike Pegasus 34 Blue,42.82,Chicago,2018,Marathon,Garmin,0.625,0.625,Nike,3.426944444444444
2211,2211,M,45-54,3:25:37,4:52/km,21301166,1891238992,Garmin Forerunner 935,Mizuno Wave Rider,43.02,Chicago,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,Mizuno,3.426944444444444
2212,2212,M,35-44,3:25:37,4:52/km,23260554,1891786794,Garmin Forerunner 230,NA,43.27,Chicago,2018,Marathon,Garmin,1.0750000000000028,1.0750000000000028,NA,3.426944444444444
2213,2213,M,NA,3:25:38,4:52/km,10945877,1890894147,Suunto Ambit3 Sport,Saucony Omni Iso,43.51,Chicago,2018,Marathon,Suunto,1.3149999999999977,1.3149999999999977,Saucony,3.427222222222222
2214,2214,M,45-54,3:25:38,4:52/km,25143532,1896954837,Garmin Forerunner 910XT,NA,41.46,Chicago,2018,Marathon,Garmin,-0.7349999999999994,0.7349999999999994,NA,3.427222222222222
2215,2215,M,45-54,3:25:38,4:52/km,29536328,1896954846,Garmin Forerunner 910XT,NA,41.46,Chicago,2018,Marathon,Garmin,-0.7349999999999994,0.7349999999999994,NA,3.427222222222222
2216,2216,M,45-54,3:25:39,4:52/km,9202864,1891016919,Garmin Forerunner 620,NA,42.97,Chicago,2018,Marathon,Garmin,0.7749999999999986,0.7749999999999986,NA,3.4274999999999998
2217,2217,F,NA,3:25:39,4:52/km,17431347,1897124180,Suunto,NA,44.25,Chicago,2018,Marathon,Suunto,2.0549999999999997,2.0549999999999997,NA,3.4274999999999998
2218,2218,F,35-44,3:25:40,4:52/km,26160840,1890435063,Garmin Forerunner 235,NA,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,NA,3.4277777777777776
2219,2219,M,NA,3:25:40,4:52/km,16292991,1890473806,Garmin fenix 5X,Nike Zoom Fly Blk,45.56,Chicago,2018,Marathon,Garmin,3.365000000000002,3.365000000000002,Nike,3.4277777777777776
2220,2220,F,35-44,3:25:40,4:52/km,4255986,1890658311,Garmin Forerunner 735XT,Brooks Ravenna 9 ,42.84,Chicago,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,Brooks,3.4277777777777776
2221,2221,M,25-34,3:25:40,4:52/km,34053807,1890852465,Garmin Forerunner 920XT,NA,42.8,Chicago,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,3.4277777777777776
2222,2222,M,35-44,3:25:40,4:52/km,16412689,1890912009,Garmin vivoactive 3,NA,42.12,Chicago,2018,Marathon,Garmin,-0.07500000000000284,0.07500000000000284,NA,3.4277777777777776
2223,2223,M,25-34,3:25:42,4:52/km,6459996,1890586027,Garmin Forerunner 230,NA,42.91,Chicago,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,3.4283333333333332
2224,2224,F,25-34,3:25:42,4:52/km,19178840,1892338371,Garmin Forerunner 230,NA,42.65,Chicago,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,NA,3.4283333333333332
2225,2225,M,35-44,3:25:44,4:53/km,17216432,1890443331,Garmin Forerunner 935,Adidas Adizero Boost,42.13,Chicago,2018,Marathon,Garmin,-0.06499999999999773,0.06499999999999773,Adidas,3.428888888888889
2226,2226,M,NA,3:25:44,4:53/km,23788271,1890580126,Garmin Forerunner 735XT,NA,44.46,Chicago,2018,Marathon,Garmin,2.2650000000000006,2.2650000000000006,NA,3.428888888888889
2227,2227,M,35-44,3:25:45,4:53/km,10538913,1890454815,Garmin Forerunner 235,Nike Zoom Fly Sp,42.7,Chicago,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,Nike,3.4291666666666667
2228,2228,M,45-54,3:25:45,4:53/km,15888416,1890815275,Garmin Forerunner 230,NA,43.3,Chicago,2018,Marathon,Garmin,1.1049999999999969,1.1049999999999969,NA,3.4291666666666667
2229,2229,F,25-34,3:25:45,4:53/km,7778508,1890909301,Garmin Forerunner 225,Nike Zoom Pegasus Turbo,43.03,Chicago,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,Nike,3.4291666666666667
2230,2230,M,25-34,3:25:45,4:53/km,14328534,1891795575,Garmin Forerunner 235,NA,43.25,Chicago,2018,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,3.4291666666666667
2231,2231,F,25-34,3:25:46,4:53/km,13189495,1890606525,Garmin Forerunner 235,NA,42.77,Chicago,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,NA,3.4294444444444445
2232,2232,NA,NA,3:25:46,4:53/km,8538178,1890839011,Garmin Forerunner 735XT,On Cloudflow,43.52,Chicago,2018,Marathon,Garmin,1.3250000000000028,1.3250000000000028,On,3.4294444444444445
2233,2233,M,35-44,3:25:47,4:53/km,14975665,1893207600,Garmin Forerunner 235,NA,44.43,Chicago,2018,Marathon,Garmin,2.2349999999999994,2.2349999999999994,NA,3.429722222222222
2234,2234,M,25-34,3:25:48,4:53/km,25892969,1890700515,Garmin Forerunner 235,NA,44.09,Chicago,2018,Marathon,Garmin,1.8950000000000031,1.8950000000000031,NA,3.4299999999999997
2235,2235,M,35-44,3:25:48,4:53/km,7388600,1890951003,Suunto,NA,43.03,Chicago,2018,Marathon,Suunto,0.8350000000000009,0.8350000000000009,NA,3.4299999999999997
2236,2236,M,35-44,3:25:48,4:53/km,34186983,1891101162,Garmin Forerunner 235,NA,43.52,Chicago,2018,Marathon,Garmin,1.3250000000000028,1.3250000000000028,NA,3.4299999999999997
2237,2237,M,35-44,3:25:48,4:53/km,1018790,1893784372,Garmin Forerunner 10,NA,43.03,Chicago,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,NA,3.4299999999999997
2238,2238,F,NA,3:25:50,4:53/km,24211057,1890547619,Garmin Forerunner 935,NA,43.06,Chicago,2018,Marathon,Garmin,0.865000000000002,0.865000000000002,NA,3.4305555555555554
2239,2239,M,NA,3:25:50,4:53/km,12084703,1890684818,Garmin Forerunner 35,Nike Pegasus 34,43.05,Chicago,2018,Marathon,Garmin,0.8549999999999969,0.8549999999999969,Nike,3.4305555555555554
2240,2240,F,25-34,3:25:55,4:53/km,32911818,1890728632,Garmin Forerunner 35,NA,42.52,Chicago,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,3.4319444444444445
2241,2241,M,25-34,3:25:56,4:53/km,9565507,1890390810,Garmin fenix 3,Asics Gt-2000 4,44.12,Chicago,2018,Marathon,Garmin,1.9249999999999972,1.9249999999999972,Asics,3.4322222222222223
2242,2242,M,45-54,3:25:58,4:53/km,929601,1890571188,Garmin Forerunner 935,NA,43.71,Chicago,2018,Marathon,Garmin,1.5150000000000006,1.5150000000000006,NA,3.4327777777777775
2243,2243,M,45-54,3:25:58,4:53/km,13282374,1890709448,Garmin Forerunner 935,NA,42.01,Chicago,2018,Marathon,Garmin,-0.18500000000000227,0.18500000000000227,NA,3.4327777777777775
2244,2244,F,NA,3:26:01,4:53/km,19677789,1896857848,Garmin vivoactive 3,NA,43.74,Chicago,2018,Marathon,Garmin,1.5450000000000017,1.5450000000000017,NA,3.4336111111111114
2246,2246,F,35-44,3:26:02,4:53/km,32716609,1893163527,Garmin Forerunner 235,NA,43.35,Chicago,2018,Marathon,Garmin,1.1550000000000011,1.1550000000000011,NA,3.433888888888889
2247,2247,F,45-54,3:26:03,4:53/km,25934299,1891288320,Garmin vivoactive 3,NA,42.68,Chicago,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,NA,3.434166666666667
2248,2248,M,45-54,3:26:04,4:53/km,35495612,1890406332,Garmin Forerunner 235,NA,42.97,Chicago,2018,Marathon,Garmin,0.7749999999999986,0.7749999999999986,NA,3.434444444444445
2250,2250,F,NA,3:26:05,4:53/km,503864,1890710509,Garmin Forerunner 920XT,NA,42.52,Chicago,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,3.4347222222222227
2251,2251,F,45-54,3:26:05,4:53/km,18185428,1891073789,Garmin Forerunner 630,NA,43.18,Chicago,2018,Marathon,Garmin,0.9849999999999994,0.9849999999999994,NA,3.4347222222222227
2252,2252,M,45-54,3:26:07,4:53/km,2267146,1890586691,Garmin Forerunner 620,Saucony Triumph Iso 4 - Black/Slime/Blue,43.03,Chicago,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,Saucony,3.435277777777778
2253,2253,M,35-44,3:26:07,4:53/km,16352874,1891216038,Garmin Forerunner 645 Music,NA,42.32,Chicago,2018,Marathon,Garmin,0.125,0.125,NA,3.435277777777778
2254,2254,F,25-34,3:26:08,4:53/km,19156130,1890741105,Garmin Forerunner 230,NA,42.96,Chicago,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,NA,3.4355555555555557
2255,2255,NA,NA,3:26:10,4:53/km,19129905,1890407723,Garmin Forerunner 735XT,NA,42.8,Chicago,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,3.4361111111111113
2256,2256,M,NA,3:26:10,4:53/km,19123253,1890791589,Garmin Forerunner 735XT,NA,43.34,Chicago,2018,Marathon,Garmin,1.1450000000000031,1.1450000000000031,NA,3.4361111111111113
2257,2257,M,35-44,3:26:11,4:53/km,17139581,1891155089,Garmin Forerunner 235,NA,42.15,Chicago,2018,Marathon,Garmin,-0.045000000000001705,0.045000000000001705,NA,3.436388888888889
2258,2258,M,35-44,3:26:11,4:53/km,36664533,1978961536,Garmin Forerunner 235,NA,43.18,Chicago,2018,Marathon,Garmin,0.9849999999999994,0.9849999999999994,NA,3.436388888888889
2259,2259,M,45-54,3:26:12,4:53/km,2758129,1891239153,Garmin Forerunner 235,NA,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,NA,3.436666666666667
2260,2260,M,35-44,3:26:14,4:53/km,4967824,1890679233,Garmin Forerunner 235,New Balance Vongo2,43.51,Chicago,2018,Marathon,Garmin,1.3149999999999977,1.3149999999999977,New Balance,3.4372222222222226
2261,2261,M,25-34,3:26:16,4:53/km,1271684,1890573563,Garmin fenix 5X,NA,46.22,Chicago,2018,Marathon,Garmin,4.024999999999999,4.024999999999999,NA,3.437777777777778
2262,2262,M,35-44,3:26:16,4:53/km,18420353,1890605647,Garmin Forerunner 225,NA,43.08,Chicago,2018,Marathon,Garmin,0.884999999999998,0.884999999999998,NA,3.437777777777778
2263,2263,NA,NA,3:26:16,4:53/km,17347120,1890846970,Garmin Forerunner 235,NA,42.76,Chicago,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,NA,3.437777777777778
2264,2264,F,35-44,3:26:17,4:53/km,7423627,1896983681,Garmin Forerunner 920XT,NA,43.44,Chicago,2018,Marathon,Garmin,1.2449999999999974,1.2449999999999974,NA,3.4380555555555556
2265,2265,F,20-24,3:26:18,4:53/km,28746790,1890489235,Apple Watch Series 3,NA,42.83,Chicago,2018,Marathon,Apple,0.634999999999998,0.634999999999998,NA,3.4383333333333335
2266,2266,F,25-34,3:26:18,4:53/km,12053093,1890790042,Garmin Forerunner 225,Adidas Boston 6,42.71,Chicago,2018,Marathon,Garmin,0.5150000000000006,0.5150000000000006,Adidas,3.4383333333333335
2267,2267,F,45-54,3:26:19,4:53/km,33544443,1891271370,Garmin Forerunner 620,NA,43.1,Chicago,2018,Marathon,Garmin,0.9050000000000011,0.9050000000000011,NA,3.4386111111111113
2268,2268,F,35-44,3:26:19,4:53/km,19992218,1892208993,Garmin Forerunner 645 Music,NA,43.47,Chicago,2018,Marathon,Garmin,1.2749999999999986,1.2749999999999986,NA,3.4386111111111113
2269,2269,F,35-44,3:26:20,4:53/km,19554804,1890533329,Strava iPhone App,NA,45.01,Chicago,2018,Marathon,Strava,2.8149999999999977,2.8149999999999977,NA,3.438888888888889
2270,2270,M,NA,3:26:20,4:53/km,18441232,1892010967,Garmin Forerunner 735XT,NA,42.97,Chicago,2018,Marathon,Garmin,0.7749999999999986,0.7749999999999986,NA,3.438888888888889
2271,2271,M,25-34,3:26:22,4:53/km,19578706,1890897215,Garmin Forerunner 235,Adidas Adizero Boston 6,43.35,Chicago,2018,Marathon,Garmin,1.1550000000000011,1.1550000000000011,Adidas,3.4394444444444447
2272,2272,M,45-54,3:26:25,4:54/km,18479223,1891071037,Garmin Forerunner 735XT,NA,42.92,Chicago,2018,Marathon,Garmin,0.7250000000000014,0.7250000000000014,NA,3.440277777777778
2273,2273,F,25-34,3:26:27,4:54/km,26977004,1890648946,Garmin Forerunner 235,NA,43.3,Chicago,2018,Marathon,Garmin,1.1049999999999969,1.1049999999999969,NA,3.4408333333333334
2274,2274,M,NA,3:26:27,4:54/km,18478181,1891066079,Garmin Forerunner 935,Nike Pegasus 35 Turbo,42.8,Chicago,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,Nike,3.4408333333333334
2275,2275,M,55-64,3:26:27,4:54/km,21438634,1891828442,Suunto Spartan Ultra,NA,44.09,Chicago,2018,Marathon,Suunto,1.8950000000000031,1.8950000000000031,NA,3.4408333333333334
2276,2276,M,35-44,3:26:27,4:54/km,3503390,1892774041,Suunto Ambit3 Peak,NA,43.94,Chicago,2018,Marathon,Suunto,1.7449999999999974,1.7449999999999974,NA,3.4408333333333334
2278,2278,M,45-54,3:26:31,4:54/km,22611240,1890588637,Garmin Forerunner 935,Adidas Solar Glide,45.12,Chicago,2018,Marathon,Garmin,2.924999999999997,2.924999999999997,Adidas,3.4419444444444447
2279,2279,M,25-34,3:26:32,4:54/km,10006028,1890782211,Garmin Forerunner 235,NA,43.04,Chicago,2018,Marathon,Garmin,0.8449999999999989,0.8449999999999989,NA,3.4422222222222225
2280,2280,M,35-44,3:26:32,4:54/km,1719271,1890915282,Garmin Forerunner 235,Asics Kayano,43.59,Chicago,2018,Marathon,Garmin,1.3950000000000031,1.3950000000000031,Asics,3.4422222222222225
2282,2282,M,45-54,3:26:34,4:54/km,11638718,1890461352,Garmin Forerunner 230,Asics Hyper Speed 7,43.11,Chicago,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,Asics,3.442777777777778
2283,2283,M,35-44,3:26:34,4:54/km,11221907,1890635355,Garmin fenix 5,NA,44.58,Chicago,2018,Marathon,Garmin,2.384999999999998,2.384999999999998,NA,3.442777777777778
2285,2285,M,NA,3:26:35,4:54/km,9724564,1891067213,Garmin Forerunner 220,Nike Free Rn 2018,42.87,Chicago,2018,Marathon,Garmin,0.6749999999999972,0.6749999999999972,Nike,3.443055555555556
2286,2286,M,25-34,3:26:35,4:54/km,12279316,1891212087,Garmin Forerunner 225,Asics Gt 1000-7 ,43.05,Chicago,2018,Marathon,Garmin,0.8549999999999969,0.8549999999999969,Asics,3.443055555555556
2288,2288,F,35-44,3:26:36,4:54/km,27348832,1891031097,Garmin vivoactive 3,NA,42.89,Chicago,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,3.4433333333333334
2289,2289,M,35-44,3:26:38,4:54/km,123219,1890468743,Garmin Forerunner 935,Nike Vaporfly 4%,43.08,Chicago,2018,Marathon,Garmin,0.884999999999998,0.884999999999998,Nike,3.443888888888889
2290,2290,M,45-54,3:26:39,4:54/km,3940160,1890410369,Garmin Forerunner 920XT,Adidas Supernova M,43.11,Chicago,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,Adidas,3.444166666666667
2292,2292,F,20-24,3:26:39,4:54/km,33126788,1891879253,Garmin Forerunner 35,NA,43.46,Chicago,2018,Marathon,Garmin,1.2650000000000006,1.2650000000000006,NA,3.444166666666667
2293,2293,M,25-34,3:26:40,4:54/km,2854723,1890659687,Garmin Forerunner 920XT,Nike Vaporfly 4%,42.86,Chicago,2018,Marathon,Garmin,0.6649999999999991,0.6649999999999991,Nike,3.4444444444444446
2294,2294,M,20-24,3:26:41,4:54/km,18200038,1890458714,Garmin Forerunner 235,NA,43.16,Chicago,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,NA,3.4447222222222225
2295,2295,F,35-44,3:26:41,4:54/km,15640856,1891092859,Garmin fenix 5S,Altra Solstice,45.87,Chicago,2018,Marathon,Garmin,3.674999999999997,3.674999999999997,Altra,3.4447222222222225
2296,2296,M,55-64,3:26:42,4:54/km,1144096,1890421970,Garmin Forerunner 935,Nike Vaporfly 4% Obsidian/Metallic,42.91,Chicago,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,Nike,3.4450000000000003
2297,2297,NA,NA,3:26:42,4:54/km,15583072,1890486674,Garmin Forerunner 735XT,NA,43.31,Chicago,2018,Marathon,Garmin,1.115000000000002,1.115000000000002,NA,3.4450000000000003
2298,2298,M,45-54,3:26:42,4:54/km,2862209,1890550906,Garmin fenix 3,Nike Zoom Pegasus 35 Turbo,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,Nike,3.4450000000000003
2299,2299,F,35-44,3:26:43,4:54/km,18640217,1890831298,Garmin Forerunner 235,NA,43.91,Chicago,2018,Marathon,Garmin,1.7149999999999963,1.7149999999999963,NA,3.445277777777778
2300,2300,M,25-34,3:26:44,4:54/km,27389340,1890409137,Garmin Forerunner 235,NA,43.31,Chicago,2018,Marathon,Garmin,1.115000000000002,1.115000000000002,NA,3.445555555555556
2301,2301,NA,25-34,3:26:44,4:54/km,5763348,1890502353,Garmin fenix 5,NA,44.8,Chicago,2018,Marathon,Garmin,2.604999999999997,2.604999999999997,NA,3.445555555555556
2302,2302,F,35-44,3:26:44,4:54/km,21470684,1890505871,Garmin Forerunner 220,Newton Distance 7 - Take 2,42.7,Chicago,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,New Balanceton,3.445555555555556
2303,2303,M,35-44,3:26:44,4:54/km,327798,1890606989,Garmin Forerunner 920XT,Topo Athletic St-2,43.51,Chicago,2018,Marathon,Garmin,1.3149999999999977,1.3149999999999977,Topo,3.445555555555556
2305,2305,F,25-34,3:26:45,4:54/km,7435384,1890470490,Garmin Forerunner 235,NA,42.31,Chicago,2018,Marathon,Garmin,0.11500000000000199,0.11500000000000199,NA,3.4458333333333337
2307,2307,F,20-24,3:26:49,4:54/km,27029932,1890410076,Garmin Forerunner 735XT,NA,43.02,Chicago,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,3.4469444444444446
2308,2308,M,35-44,3:26:49,4:54/km,3111849,1890603213,Garmin vivoactive HR,Brooks Ghost 11,43.92,Chicago,2018,Marathon,Garmin,1.7250000000000014,1.7250000000000014,Brooks,3.4469444444444446
2309,2309,M,35-44,3:26:50,4:54/km,12745753,1890555088,Garmin Forerunner 735XT,NA,43.35,Chicago,2018,Marathon,Garmin,1.1550000000000011,1.1550000000000011,NA,3.4472222222222224
2310,2310,M,25-34,3:26:51,4:54/km,20983944,1890422828,Strava Android App,Adidas Ultra Boost,43.03,Chicago,2018,Marathon,Strava,0.8350000000000009,0.8350000000000009,Adidas,3.4475000000000002
2311,2311,NA,NA,3:26:51,4:54/km,8106477,1890458395,Garmin Forerunner 235,NA,42.74,Chicago,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,3.4475000000000002
2312,2312,F,35-44,3:26:51,4:54/km,4527058,1890834773,Suunto Ambit3 Sport,New Balance Fresh Foam Beacon,43.97,Chicago,2018,Marathon,Suunto,1.7749999999999986,1.7749999999999986,New Balance,3.4475000000000002
2313,2313,M,45-54,3:26:52,4:54/km,17030056,1891031723,Garmin Forerunner 935,NA,44.34,Chicago,2018,Marathon,Garmin,2.145000000000003,2.145000000000003,NA,3.447777777777778
2314,2314,M,NA,3:26:53,4:54/km,15922983,1890482697,Garmin vivoactive HR,NA,43.2,Chicago,2018,Marathon,Garmin,1.0050000000000026,1.0050000000000026,NA,3.448055555555556
2316,2316,M,45-54,3:26:56,4:54/km,14128359,1890684752,Garmin Forerunner 620,NA,43.23,Chicago,2018,Marathon,Garmin,1.0349999999999966,1.0349999999999966,NA,3.4488888888888893
2318,2318,M,35-44,3:26:57,4:54/km,20861179,1890399272,Garmin Forerunner 920XT,NA,43.0,Chicago,2018,Marathon,Garmin,0.8049999999999997,0.8049999999999997,NA,3.4491666666666667
2320,2320,M,35-44,3:26:57,4:54/km,19245768,1890546854,Garmin Forerunner 235,NA,42.35,Chicago,2018,Marathon,Garmin,0.15500000000000114,0.15500000000000114,NA,3.4491666666666667
2321,2321,F,25-34,3:26:57,4:54/km,21887347,1894269587,Garmin Forerunner 935,On Cloudflow ,42.73,Chicago,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,On,3.4491666666666667
2322,2322,M,45-54,3:26:58,4:54/km,24496722,1890536402,Garmin Forerunner 225,NA,42.98,Chicago,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,NA,3.4494444444444445
2323,2323,NA,35-44,3:26:58,4:54/km,11675942,1890765112,Garmin Forerunner 235,NA,43.06,Chicago,2018,Marathon,Garmin,0.865000000000002,0.865000000000002,NA,3.4494444444444445
2324,2324,M,45-54,3:26:59,4:54/km,2053398,1890802156,Garmin Forerunner 910XT,Mizuno Sayonara 3,42.64,Chicago,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,Mizuno,3.4497222222222224
2325,2325,F,25-34,3:27:01,4:54/km,14924807,1891021651,Garmin Forerunner 230,Nike Zoom Fly,42.8,Chicago,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,Nike,3.450277777777778
2326,2326,M,35-44,3:27:02,4:54/km,29112171,1903156071,Garmin fenix 3,NA,45.39,Chicago,2018,Marathon,Garmin,3.1950000000000003,3.1950000000000003,NA,3.450555555555556
2327,2327,M,35-44,3:27:03,4:54/km,197105,1890589759,Garmin Forerunner 735XT,Hoka One One Clifton 5,42.92,Chicago,2018,Marathon,Garmin,0.7250000000000014,0.7250000000000014,Hoka,3.4508333333333336
2328,2328,F,35-44,3:27:04,4:54/km,23069157,1890590254,Garmin Forerunner 235,NA,42.72,Chicago,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,NA,3.4511111111111115
2329,2329,NA,NA,3:27:06,4:54/km,25514053,1890581720,Garmin Forerunner 920XT,NA,42.24,Chicago,2018,Marathon,Garmin,0.045000000000001705,0.045000000000001705,NA,3.4516666666666667
2330,2330,M,35-44,3:27:06,4:54/km,26367720,1890581762,Garmin Forerunner 920XT,NA,42.24,Chicago,2018,Marathon,Garmin,0.045000000000001705,0.045000000000001705,NA,3.4516666666666667
2332,2332,F,NA,3:27:07,4:55/km,9849209,1890889960,Garmin Forerunner 620,Asics Nimbus,43.11,Chicago,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,Asics,3.4519444444444445
2333,2333,M,NA,3:27:09,4:55/km,7296126,1891097697,Garmin fenix 3,Saucony Kinvara,44.64,Chicago,2018,Marathon,Garmin,2.4450000000000003,2.4450000000000003,Saucony,3.4525
2334,2334,M,25-34,3:27:11,4:55/km,24298810,1890521320,Garmin Forerunner 225,NA,43.7,Chicago,2018,Marathon,Garmin,1.5050000000000026,1.5050000000000026,NA,3.4530555555555558
2335,2335,M,45-54,3:27:11,4:55/km,19010341,1890613382,Garmin Forerunner 235,NA,42.36,Chicago,2018,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,3.4530555555555558
2336,2336,F,35-44,3:27:12,4:55/km,27431841,1890485584,Garmin vivoactive HR,NA,43.16,Chicago,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,NA,3.4533333333333336
2338,2338,M,45-54,3:27:13,4:55/km,34248337,1890588910,Garmin Forerunner 230,NA,43.25,Chicago,2018,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,3.4536111111111114
2339,2339,F,25-34,3:27:14,4:55/km,26931672,1890413195,Garmin fenix 5S,NA,45.11,Chicago,2018,Marathon,Garmin,2.914999999999999,2.914999999999999,NA,3.4538888888888892
2340,2340,M,45-54,3:27:14,4:55/km,21270010,1890585448,Garmin Forerunner 935,NA,42.77,Chicago,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,NA,3.4538888888888892
2341,2341,M,45-54,3:27:14,4:55/km,9099652,1895680656,Garmin vivoactive HR,NA,43.05,Chicago,2018,Marathon,Garmin,0.8549999999999969,0.8549999999999969,NA,3.4538888888888892
2342,2342,M,25-34,3:27:14,4:55/km,41090537,2307205373,Garmin Forerunner 220,NA,42.47,Chicago,2018,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,3.4538888888888892
2343,2343,M,55-64,3:27:15,4:55/km,35253794,1890558059,Garmin Forerunner 235,NA,43.52,Chicago,2018,Marathon,Garmin,1.3250000000000028,1.3250000000000028,NA,3.454166666666667
2344,2344,F,35-44,3:27:15,4:55/km,13258874,1890903430,Garmin fenix 5,Nike Zoomfly,43.92,Chicago,2018,Marathon,Garmin,1.7250000000000014,1.7250000000000014,Nike,3.454166666666667
2345,2345,NA,NA,3:27:15,4:55/km,26924188,1890903462,Garmin fenix 5,NA,45.06,Chicago,2018,Marathon,Garmin,2.865000000000002,2.865000000000002,NA,3.454166666666667
2346,2346,F,NA,3:27:15,4:55/km,19546375,1891087701,Garmin Forerunner 220,NA,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,NA,3.454166666666667
2347,2347,NA,NA,3:27:15,4:55/km,20779257,1891087724,Garmin Forerunner 220,NA,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,NA,3.454166666666667
2348,2348,M,35-44,3:27:16,4:55/km,29794879,1891259417,Soleus GPS,NA,44.38,Chicago,2018,Marathon,Soleus,2.1850000000000023,2.1850000000000023,NA,3.4544444444444444
2349,2349,M,25-34,3:27:17,4:55/km,15336715,1890409283,Strava iPhone App,NA,44.71,Chicago,2018,Marathon,Strava,2.5150000000000006,2.5150000000000006,NA,3.4547222222222222
2350,2350,M,35-44,3:27:17,4:55/km,7747366,1890553436,Garmin Forerunner 935,NA,42.94,Chicago,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,NA,3.4547222222222222
