Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
599,M,35-44,1:24:12,3:59/km,17852360,2136133518,Garmin fenix 3,"La Sportiva Akyra(4,578.8 km)",21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.4033333333333333
600,M,35-44,1:24:12,3:59/km,5994740,2136198757,Garmin Forerunner 230,NA,21.15,Barcelona,2019,Halfmarathon,Garmin,0.05249999999999844,0.05249999999999844,1.4033333333333333
601,M,35-44,1:24:13,4:00/km,7840704,2136034605,Garmin fenix 3,Saucony Ride ISO Linear Shade(157.7 km),21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.403611111111111
602,M,35-44,1:24:13,4:00/km,25613137,2137458444,Garmin Forerunner 910XT,"HOKA ONE ONE Mafate Speed 2(2,225.9 km)",21.38,Barcelona,2019,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,1.403611111111111
603,M,25-34,1:24:14,4:00/km,15685222,2136143464,Garmin fenix 3,Kalenji fast(708.1 km),21.56,Barcelona,2019,Halfmarathon,Garmin,0.4624999999999986,0.4624999999999986,1.4038888888888887
604,M,25-34,1:24:14,4:00/km,21914814,2136145487,Garmin fenix 3,"Brooks Ghost GTX(1,706.6 km)",21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.4038888888888887
605,M,35-44,1:24:15,4:00/km,7523812,2136072461,Garmin Forerunner 630,adidas Adizero Boston 6 (Collegiate Navy)(293.7 km),21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.4041666666666666
606,M,25-34,1:24:15,4:00/km,16057448,2136089982,Polar M200,"Unbranded Blote voeten(4,463.1 km)",21.49,Barcelona,2019,Halfmarathon,Polar,0.3924999999999983,0.3924999999999983,1.4041666666666666
607,M,25-34,1:24:15,4:00/km,8617103,2136241514,Suunto Trainer Wrist HR,NA,21.37,Barcelona,2019,Halfmarathon,Suunto,0.27250000000000085,0.27250000000000085,1.4041666666666666
608,M,35-44,1:24:17,4:00/km,30459111,2136042494,Garmin Forerunner 620,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4047222222222222
610,M,35-44,1:24:18,4:00/km,3953982,2136108255,Garmin fenix 3,NA,21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.4049999999999998
611,M,,1:24:18,4:00/km,2877488,2136411577,Garmin Forerunner 920XT,Saucony Kinvara 9(166.4 km),21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4049999999999998
612,M,,1:24:18,4:00/km,24235590,2137706712,Garmin Forerunner 935,"Saucony Ride 10(1,191.6 km)",21.17,Barcelona,2019,Halfmarathon,Garmin,0.07250000000000156,0.07250000000000156,1.4049999999999998
613,M,,1:24:19,4:00/km,18198741,2136014346,Android App,Nike Flyknit Vaporfly 4%(106.2 km),21.54,Barcelona,2019,Halfmarathon,Android,0.442499999999999,0.442499999999999,1.4052777777777776
614,M,25-34,1:24:19,4:00/km,35759500,2136079081,Garmin Forerunner 645 Music,Mizuno Hitogami 2(80.8 km),21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.4052777777777776
615,M,20-24,1:24:19,4:00/km,34048256,2136281046,Suunto Ambit3 Peak,ASICS NitroFuze 2(868.4 km),21.58,Barcelona,2019,Halfmarathon,Suunto,0.48249999999999815,0.48249999999999815,1.4052777777777776
616,M,35-44,1:24:20,4:00/km,38274852,2136025353,iPhone App,NA,21.56,Barcelona,2019,Halfmarathon,iPhone,0.4624999999999986,0.4624999999999986,1.4055555555555554
617,M,35-44,1:24:20,4:00/km,9952816,2136211354,Garmin Forerunner 935,adidas Boston 6(518.6 km),21.49,Barcelona,2019,Halfmarathon,Garmin,0.3924999999999983,0.3924999999999983,1.4055555555555554
618,M,,1:24:20,4:00/km,5837892,2136425586,TomTom,NA,21.21,Barcelona,2019,Halfmarathon,TomTom,0.11250000000000071,0.11250000000000071,1.4055555555555554
619,M,,1:24:21,4:00/km,6386522,2136151003,Polar M400,NA,21.4,Barcelona,2019,Halfmarathon,Polar,0.30249999999999844,0.30249999999999844,1.4058333333333333
620,M,25-34,1:24:21,4:00/km,21759195,2136153979,Suunto Spartan Sport,Saucony Kinvara 9(413.4 km),21.41,Barcelona,2019,Halfmarathon,Suunto,0.3125,0.3125,1.4058333333333333
622,M,25-34,1:24:22,4:00/km,6441486,2136082318,Suunto 9,adidas Boston boost verdes(70.4 km),21.26,Barcelona,2019,Halfmarathon,Suunto,0.16250000000000142,0.16250000000000142,1.406111111111111
623,M,25-34,1:24:22,4:00/km,14773931,2136153233,Garmin fenix 3,NA,21.4,Barcelona,2019,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,1.406111111111111
624,M,25-34,1:24:22,4:00/km,1048192,2136197617,Garmin Forerunner 735XT,adidas Boston Boost (white)(605.7 km),21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.406111111111111
625,M,25-34,1:24:23,4:00/km,27614107,2136134914,Garmin Forerunner 920XT,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.406388888888889
626,M,35-44,1:24:24,4:00/km,4848938,2136032386,Garmin fenix 5X Plus,Merrell All Fuse(834.8 km),21.53,Barcelona,2019,Halfmarathon,Garmin,0.432500000000001,0.432500000000001,1.4066666666666665
627,M,25-34,1:24:24,4:00/km,22131072,2136120738,Suunto Ambit3 Sport,NA,21.43,Barcelona,2019,Halfmarathon,Suunto,0.3324999999999996,0.3324999999999996,1.4066666666666665
628,M,25-34,1:24:24,4:00/km,5640444,2136288266,Garmin Forerunner 935,HOKA ONE ONE Clifton 5(671.4 km),21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.4066666666666665
629,M,,1:24:25,4:00/km,21360324,2136324144,Garmin fenix 3,NA,21.39,Barcelona,2019,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,1.4069444444444443
630,M,35-44,1:24:26,4:00/km,25714864,2136182038,Garmin fenix 5S,ASICS nimbus 21(28.4 km),21.43,Barcelona,2019,Halfmarathon,Garmin,0.3324999999999996,0.3324999999999996,1.4072222222222222
631,M,35-44,1:24:26,4:00/km,8141324,2136883803,Garmin Forerunner 235,Saucony Guide ISO 2(180.5 km),21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.4072222222222222
632,M,25-34,1:24:27,4:00/km,16037304,2136021035,Garmin fenix 5X,New Balance Fresh Foam Zante V3(698.0 km),21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.4075
633,M,25-34,1:24:28,4:00/km,20128550,2136105791,Garmin Forerunner 235,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.4077777777777778
634,F,,1:24:28,4:00/km,7856571,2151602159,Garmin Forerunner 220,NA,21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.4077777777777778
635,M,45-54,1:24:29,4:00/km,11193225,2136025700,Garmin fenix 3,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.4080555555555554
636,M,35-44,1:24:29,4:00/km,26865895,2136046388,Suunto Spartan Sport,ASICS Dynaflyte 3(243.4 km),21.51,Barcelona,2019,Halfmarathon,Suunto,0.4125000000000014,0.4125000000000014,1.4080555555555554
637,M,25-34,1:24:30,4:00/km,20831392,2136094045,TomTom,Nike Zoom Fly(192.5 km),21.23,Barcelona,2019,Halfmarathon,TomTom,0.13250000000000028,0.13250000000000028,1.4083333333333332
638,M,25-34,1:24:31,4:00/km,10783140,2136023725,Garmin fenix 5,NA,21.37,Barcelona,2019,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,1.408611111111111
639,M,25-34,1:24:31,4:00/km,18899400,2136187353,Garmin Forerunner 235,"Brooks Ghost 11(1,271.5 km)",21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.408611111111111
640,M,45-54,1:24:31,4:00/km,24207715,2137651103,Garmin fenix 3,NA,21.62,Barcelona,2019,Halfmarathon,Garmin,0.5225000000000009,0.5225000000000009,1.408611111111111
641,M,35-44,1:24:32,4:00/km,4484083,2136161562,Garmin fenix 3,NA,21.47,Barcelona,2019,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,1.4088888888888889
642,M,35-44,1:24:33,4:00/km,9117407,2136094342,Garmin fenix 3,Skechers GoRun Ride 6(773.6 km),21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.4091666666666667
643,M,25-34,1:24:34,4:01/km,23636022,2136075869,Polar M400,NA,21.4,Barcelona,2019,Halfmarathon,Polar,0.30249999999999844,0.30249999999999844,1.4094444444444443
644,M,35-44,1:24:34,4:01/km,16074909,2136484906,Garmin fenix 3,"adidas Ultra Boost(3,949.9 km)",21.52,Barcelona,2019,Halfmarathon,Garmin,0.42249999999999943,0.42249999999999943,1.4094444444444443
645,M,25-34,1:24:35,4:01/km,6016312,2136162717,Garmin Forerunner 920XT,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.409722222222222
646,M,,1:24:35,4:01/km,9478941,2136409366,Garmin Forerunner 920XT,NA,21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.409722222222222
647,M,45-54,1:24:36,4:01/km,29355722,2136060512,Garmin Forerunner 935,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.41
648,M,25-34,1:24:39,4:01/km,38952908,2136086911,Garmin fenix 5,NA,21.63,Barcelona,2019,Halfmarathon,Garmin,0.5324999999999989,0.5324999999999989,1.4108333333333332
649,M,45-54,1:24:41,4:01/km,12482747,2136053810,Garmin fenix 5,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.4113888888888888
650,M,35-44,1:24:41,4:01/km,5071175,2136231797,Garmin Forerunner 235,"adidas Supernova glide 8(1,006.6 km)",21.38,Barcelona,2019,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,1.4113888888888888
651,M,35-44,1:24:41,4:01/km,7177470,2136234356,Garmin fenix 5X,NA,21.82,Barcelona,2019,Halfmarathon,Garmin,0.7225000000000001,0.7225000000000001,1.4113888888888888
652,M,45-54,1:24:42,4:01/km,5112473,2136049380,Garmin Forerunner 935,HOKA ONE ONE Tracer(578.7 km),21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.4116666666666666
653,M,35-44,1:24:42,4:01/km,4829202,2136139179,Garmin Forerunner 935,NA,21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.4116666666666666
654,M,20-24,1:24:43,4:01/km,11741165,2136859212,Garmin fenix 3,Nike Zoom Fly(561.7 km),21.51,Barcelona,2019,Halfmarathon,Garmin,0.4125000000000014,0.4125000000000014,1.4119444444444444
655,M,45-54,1:24:43,4:01/km,10906546,2137049594,Garmin Forerunner 220,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4119444444444444
656,M,45-54,1:24:45,4:01/km,29989898,2136633810,Suunto Ambit2 S,NA,21.42,Barcelona,2019,Halfmarathon,Suunto,0.32250000000000156,0.32250000000000156,1.4124999999999999
657,M,35-44,1:24:45,4:01/km,28789811,2136687994,Garmin fenix 3,NA,21.48,Barcelona,2019,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,1.4124999999999999
659,M,35-44,1:24:47,4:01/km,26581248,2136506598,Suunto Ambit2 S,NA,21.39,Barcelona,2019,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,1.4130555555555555
660,M,25-34,1:24:47,4:01/km,12374208,2136804480,Suunto Ambit3 Peak,Saucony Fastwitch 8(276.4 km),21.43,Barcelona,2019,Halfmarathon,Suunto,0.3324999999999996,0.3324999999999996,1.4130555555555555
661,M,35-44,1:24:49,4:01/km,26640093,2136069172,Garmin Forerunner 235,NA,21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.413611111111111
662,M,25-34,1:24:49,4:01/km,18976210,2136113998,Garmin Forerunner 735XT,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.413611111111111
663,M,,1:24:50,4:01/km,11079064,2136088055,Garmin Forerunner 920XT,NA,21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.4138888888888888
664,M,35-44,1:24:50,4:01/km,30034239,2136168688,Apple Watch Series 2,NA,21.63,Barcelona,2019,Halfmarathon,Apple,0.5324999999999989,0.5324999999999989,1.4138888888888888
665,M,25-34,1:24:50,4:01/km,3702220,2136248014,Garmin Forerunner 735XT,NA,21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.4138888888888888
666,M,25-34,1:24:51,4:01/km,22514687,2136044898,Garmin vivoactive 3,NA,21.17,Barcelona,2019,Halfmarathon,Garmin,0.07250000000000156,0.07250000000000156,1.4141666666666666
667,M,45-54,1:24:51,4:01/km,13661617,2136053312,Garmin fenix 3,Nike Epic React(80.8 km),21.48,Barcelona,2019,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,1.4141666666666666
668,M,25-34,1:24:51,4:01/km,9762610,2136166164,Garmin fenix 5X,"Nike terra kiger(4,708.2 km)",21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.4141666666666666
669,M,25-34,1:24:51,4:01/km,7411660,2136348601,Polar,Kalenji KIP RUN Long(355.4 km),21.23,Barcelona,2019,Halfmarathon,Polar,0.13250000000000028,0.13250000000000028,1.4141666666666666
670,M,35-44,1:24:51,4:01/km,1292589,2136464284,Garmin Forerunner 235,"adidas Supernova Glide 9 (2op)(1,384.4 km)",21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.4141666666666666
671,M,25-34,1:24:52,4:01/km,7388177,2136058680,Garmin Forerunner 935,Inov-8 Road Talon 240(803.7 km),21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.4144444444444444
672,M,45-54,1:24:54,4:01/km,26841979,2136590330,Garmin Forerunner 920XT,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4149999999999998
673,M,35-44,1:24:55,4:02/km,10931323,2136271042,Garmin Forerunner 920XT,"New Balance Vazee Prism(2,376.6 km)",21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.4152777777777776
674,M,25-34,1:24:55,4:02/km,28851710,2136532338,Garmin Forerunner 225,NA,21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.4152777777777776
675,M,35-44,1:24:56,4:02/km,4699171,2136025275,Garmin fenix 3,Merrell bare acces(195.5 km),21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.4155555555555555
676,M,,1:24:57,4:02/km,6979538,2136039044,Polar V800,NA,21.44,Barcelona,2019,Halfmarathon,Polar,0.34250000000000114,0.34250000000000114,1.4158333333333333
677,M,25-34,1:24:57,4:02/km,26957937,2136046472,Garmin fenix 5,NA,21.49,Barcelona,2019,Halfmarathon,Garmin,0.3924999999999983,0.3924999999999983,1.4158333333333333
678,M,25-34,1:24:58,4:02/km,6697883,2136079725,Garmin fenix 5,"Nike Zoom Elite(1,884.1 km)",21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.416111111111111
679,M,,1:24:58,4:02/km,14869439,2136149376,Polar V800,adidas Adios Boston 6(360.1 km),21.47,Barcelona,2019,Halfmarathon,Polar,0.3724999999999987,0.3724999999999987,1.416111111111111
680,M,25-34,1:24:59,4:02/km,18146786,2136155159,Suunto Ambit3 Sport,"Nike Pegasus 33(2,358.5 km)",21.48,Barcelona,2019,Halfmarathon,Suunto,0.3825000000000003,0.3825000000000003,1.4163888888888887
681,M,35-44,1:25:00,4:02/km,6887130,2136106607,Garmin Forerunner 920XT,"Saucony Kinvara 7 CHICAGO(2,910.9 km)",21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.4166666666666667
682,F,25-34,1:25:00,4:02/km,23816571,2161885189,Garmin Forerunner 920XT,"Salomon Salomon spike cross(8,869.3 km)",21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.4166666666666667
683,M,,1:25:01,4:02/km,21993081,2136139199,Garmin Forerunner 235,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.4169444444444446
685,M,35-44,1:25:02,4:02/km,7735021,2136297772,Garmin fenix 5X,"adidas Ultraboost V rojas(1,574.0 km)",21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.4172222222222224
686,M,45-54,1:25:03,4:02/km,1771299,2136548770,,NA,21.38,Barcelona,2019,Halfmarathon,,0.28249999999999886,0.28249999999999886,1.4175
687,M,45-54,1:25:04,4:02/km,35668421,2136092373,Suunto Spartan Sport,NA,21.38,Barcelona,2019,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,1.4177777777777778
688,M,,1:25:05,4:02/km,6110292,2136439545,Suunto Ambit3 Sport,Nike Zoom Pegasus 35(472.8 km),21.45,Barcelona,2019,Halfmarathon,Suunto,0.35249999999999915,0.35249999999999915,1.4180555555555556
689,M,35-44,1:25:05,4:02/km,14884563,2137818104,Polar V800,NA,21.45,Barcelona,2019,Halfmarathon,Polar,0.35249999999999915,0.35249999999999915,1.4180555555555556
690,M,35-44,1:25:06,4:02/km,2424923,2136155997,Garmin fenix 3,Nike Vaporfly(170.5 km),21.47,Barcelona,2019,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,1.4183333333333334
691,M,25-34,1:25:07,4:02/km,34624127,2136301610,Garmin Forerunner 935,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.4186111111111113
692,M,35-44,1:25:08,4:02/km,18829766,2136120936,Garmin Forerunner 235,NA,21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.4188888888888889
693,M,35-44,1:25:08,4:02/km,38509440,2136120970,Garmin Forerunner 235,NA,21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.4188888888888889
694,M,35-44,1:25:09,4:02/km,4681834,2136078672,Garmin fenix 3,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.4191666666666667
695,M,,1:25:10,4:02/km,8969484,2136078937,Garmin fenix 3,New Balance 1500 V2 Pink 2(141.3 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.4194444444444445
696,M,25-34,1:25:10,4:02/km,37923174,2136112250,Garmin fenix 5,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.4194444444444445
698,M,45-54,1:25:13,4:02/km,8503871,2136103322,Garmin fenix 3,NA,21.5,Barcelona,2019,Halfmarathon,Garmin,0.40249999999999986,0.40249999999999986,1.4202777777777778
699,,,1:25:14,4:02/km,10494994,2136039337,Garmin Forerunner 935,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.4205555555555556
700,M,25-34,1:25:15,4:02/km,34785635,2136558315,Suunto Spartan Ultra,NA,21.32,Barcelona,2019,Halfmarathon,Suunto,0.22250000000000014,0.22250000000000014,1.4208333333333334
702,M,35-44,1:25:16,4:02/km,19808654,2136152477,Garmin fenix 5X,NA,21.5,Barcelona,2019,Halfmarathon,Garmin,0.40249999999999986,0.40249999999999986,1.4211111111111112
703,M,,1:25:16,4:02/km,12172687,2136247891,Polar M430,NA,21.4,Barcelona,2019,Halfmarathon,Polar,0.30249999999999844,0.30249999999999844,1.4211111111111112
704,F,25-34,1:25:16,4:02/km,8561285,2136496971,Garmin Forerunner 920XT,New Balance 1500(699.7 km),21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4211111111111112
705,M,,1:25:16,4:02/km,10176941,2136632169,Garmin Forerunner 230,"Newton Kismet(2,165.6 km)",21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.4211111111111112
706,M,35-44,1:25:17,4:03/km,19607207,2137967651,Garmin fenix 3,"Reebok All terrain OCR 3.0(4,849.4 km)",21.44,Barcelona,2019,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,1.421388888888889
707,M,35-44,1:25:18,4:03/km,19102164,2136302191,Garmin fenix 3,NA,21.44,Barcelona,2019,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,1.4216666666666666
708,M,35-44,1:25:19,4:03/km,5309429,2138064900,Garmin Forerunner 235,"HOKA ONE ONE Clifton 5(1,331.5 km)",21.09,Barcelona,2019,Halfmarathon,Garmin,-0.007500000000000284,0.007500000000000284,1.4219444444444445
709,M,,1:25:20,4:03/km,26707155,2136631549,Garmin Forerunner 10,NA,21.36,Barcelona,2019,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,1.4222222222222223
710,M,55-64,1:25:22,4:03/km,9730309,2136054104,Garmin Forerunner 230,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.422777777777778
711,M,25-34,1:25:23,4:03/km,18223814,2136555053,Garmin Forerunner 735XT,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.4230555555555557
712,M,,1:25:24,4:03/km,10653201,2136073430,Garmin fenix 2,NA,21.4,Barcelona,2019,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,1.4233333333333333
713,M,45-54,1:25:24,4:03/km,12160650,2136119772,Garmin fenix 3,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.4233333333333333
714,M,25-34,1:25:24,4:03/km,88121,2136223058,Garmin Forerunner 35,NA,21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.4233333333333333
715,M,35-44,1:25:25,4:03/km,16929154,2136098245,Garmin Forerunner 735XT,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4236111111111112
716,M,,1:25:25,4:03/km,2255319,2136150147,Garmin fenix 5,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.4236111111111112
717,M,55-64,1:25:25,4:03/km,26915750,2136799219,Suunto Ambit2,NA,21.5,Barcelona,2019,Halfmarathon,Suunto,0.40249999999999986,0.40249999999999986,1.4236111111111112
718,M,35-44,1:25:28,4:03/km,34098465,2136023493,Garmin fenix 3,"HOKA ONE ONE Speed Goat(1,414.2 km)",21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.4244444444444446
719,M,25-34,1:25:28,4:03/km,17082594,2136212210,Garmin fenix 5S,ASICS GT-2000 6(693.0 km),21.48,Barcelona,2019,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,1.4244444444444446
720,,25-34,1:25:28,4:03/km,18459528,2140340828,Garmin Forerunner 15,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.4244444444444446
721,M,25-34,1:25:29,4:03/km,14642654,2136146838,Suunto Spartan Sport Wrist HR,Nike ZOOM PEGASUS 35 TURBO(135.2 km),21.4,Barcelona,2019,Halfmarathon,Suunto,0.30249999999999844,0.30249999999999844,1.4247222222222222
722,M,35-44,1:25:32,4:03/km,550322,2136112953,Garmin fenix 3,Saucony Kinvara 9(460.0 km),21.38,Barcelona,2019,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,1.4255555555555557
723,M,35-44,1:25:32,4:03/km,12821041,2136191929,Garmin Forerunner 935,Nike Pegasus Turbo(164.6 km),21.2,Barcelona,2019,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,1.4255555555555557
726,M,35-44,1:25:35,4:03/km,27182434,2136124670,Garmin Forerunner 235,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.426388888888889
727,M,35-44,1:25:37,4:03/km,27131958,2136028060,Garmin Forerunner 235,adidas Adizero Boston 7(465.8 km),21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.4269444444444446
728,M,,1:25:37,4:03/km,6179664,2136081354,Garmin fenix 5X,New Balance 1500 V4(423.8 km),21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.4269444444444446
729,M,35-44,1:25:37,4:03/km,9970507,2136204002,Garmin Forerunner 910XT,"adidas Supernova Boost ST 1(1,092.8 km)",21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.4269444444444446
730,M,35-44,1:25:37,4:03/km,26092836,2136452831,TomTom,NA,21.26,Barcelona,2019,Halfmarathon,TomTom,0.16250000000000142,0.16250000000000142,1.4269444444444446
731,M,35-44,1:25:39,4:04/km,2204475,2136124599,Garmin Forerunner 235,adidas BOSTON BOOST(569.8 km),21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.4275
732,M,35-44,1:25:40,4:04/km,584670,2136096474,Garmin Forerunner 620,"adidas adios 3 Orange(2,020.1 km)",21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.4277777777777778
733,M,45-54,1:25:40,4:04/km,24274211,2136205976,Garmin fenix 3,NA,21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.4277777777777778
734,M,45-54,1:25:41,4:04/km,12093939,2136066162,Garmin Forerunner 235,adidas Solas Boost(525.2 km),21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.4280555555555556
735,M,25-34,1:25:41,4:04/km,12325623,2136315601,Garmin Forerunner 235,"New Balance 890 v6(1,535.2 km)",21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.4280555555555556
736,M,35-44,1:25:42,4:04/km,1683476,2136047303,Garmin fenix 5X,adidas Adizero Adios 3(235.7 km),21.47,Barcelona,2019,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,1.4283333333333335
737,M,25-34,1:25:42,4:04/km,14367138,2136159022,Garmin Forerunner 25,Nike Pegasus(305.5 km),21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.4283333333333335
738,M,35-44,1:25:42,4:04/km,25918859,2136507125,Garmin Forerunner 310XT,NA,21.5,Barcelona,2019,Halfmarathon,Garmin,0.40249999999999986,0.40249999999999986,1.4283333333333335
739,M,25-34,1:25:44,4:04/km,34768367,2136425124,Garmin Forerunner 235,Saucony Kinvara 9(60.2 km),21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.4288888888888889
740,M,35-44,1:25:49,4:04/km,12312890,2136236102,Garmin fenix 3,NA,21.44,Barcelona,2019,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,1.4302777777777778
