,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
30,30,M,45-54,4:25:51,6:18/km,12378204,504106551,Garmin Forerunner 920XT,Asics Nimbus,43.33,Tokyo,2016,Marathon,Garmin,1.134999999999998,1.134999999999998,Asics,4.430833333333334
31,31,M,45-54,4:26:47,6:19/km,3866949,504064837,iPhone App,NA,45.2,Tokyo,2016,Marathon,iPhone,3.0050000000000026,3.0050000000000026,NA,4.446388888888889
32,32,F,NA,4:26:59,6:20/km,10379362,506603748,Garmin fenix 3,NA,44.38,Tokyo,2016,Marathon,Garmin,2.1850000000000023,2.1850000000000023,NA,4.449722222222222
33,33,F,55-64,4:30:00,6:24/km,989918,512370246,iPhone App,NA,45.31,Tokyo,2016,Marathon,iPhone,3.115000000000002,3.115000000000002,NA,4.5
34,34,M,65-69,4:30:09,6:24/km,12145829,505899256,Polar M400,NA,47.76,Tokyo,2016,Marathon,Polar,5.564999999999998,5.564999999999998,NA,4.5025
35,35,M,45-54,4:31:54,6:27/km,13053218,504067288,iPhone App,NA,44.68,Tokyo,2016,Marathon,iPhone,2.4849999999999994,2.4849999999999994,NA,4.531666666666666
37,37,M,25-34,4:32:28,6:27/km,361682,517347222,Garmin Forerunner 910XT,Altra The One 2.0,43.45,Tokyo,2016,Marathon,Garmin,1.2550000000000026,1.2550000000000026,Altra,4.541111111111111
38,38,M,NA,4:38:44,6:36/km,13198265,504492243,iPhone App,NA,44.1,Tokyo,2016,Marathon,iPhone,1.9050000000000011,1.9050000000000011,NA,4.645555555555555
39,39,M,NA,4:41:43,6:41/km,6338513,504460210,Garmin Forerunner 210,NA,43.55,Tokyo,2016,Marathon,Garmin,1.3549999999999969,1.3549999999999969,NA,4.695277777777778
40,40,M,NA,4:45:22,6:46/km,13593391,504319564,GPX,Hoka One One ロード用,43.83,Tokyo,2016,Marathon,GPX,1.634999999999998,1.634999999999998,Hoka,4.756111111111111
41,41,M,25-34,4:46:31,6:47/km,11208005,504292668,NA,NA,43.26,Tokyo,2016,Marathon,NA,1.0649999999999977,1.0649999999999977,NA,4.775277777777777
42,42,M,NA,4:48:04,6:50/km,12740677,514532423,Garmin Forerunner 920XT,NA,43.65,Tokyo,2016,Marathon,Garmin,1.4549999999999983,1.4549999999999983,NA,4.801111111111111
43,43,M,45-54,4:55:17,7:00/km,5984049,504072347,Garmin Forerunner 620,NA,44.16,Tokyo,2016,Marathon,Garmin,1.9649999999999963,1.9649999999999963,NA,4.921388888888889
44,44,M,45-54,4:56:37,7:02/km,9066591,504111797,Garmin Forerunner 620,Saucony Kinvara 6,43.57,Tokyo,2016,Marathon,Garmin,1.375,1.375,Saucony,4.943611111111111
45,45,M,NA,4:57:42,7:03/km,11995070,504407045,NA,NA,43.63,Tokyo,2016,Marathon,NA,1.4350000000000023,1.4350000000000023,NA,4.961666666666667
46,46,F,45-54,5:01:08,7:08/km,15888622,644914740,NA,NA,44.88,Tokyo,2016,Marathon,NA,2.6850000000000023,2.6850000000000023,NA,5.018888888888889
47,47,M,35-44,5:07:55,7:18/km,2471944,505217052,Garmin fenix 3,Asics Gt2000,46.05,Tokyo,2016,Marathon,Garmin,3.854999999999997,3.854999999999997,Asics,5.131944444444444
48,48,M,35-44,5:08:13,7:18/km,41192641,2301086353,NA,NA,43.42,Tokyo,2016,Marathon,NA,1.2250000000000014,1.2250000000000014,NA,5.1369444444444445
49,49,M,55-64,5:12:32,7:24/km,2173293,504076876,Android App,NA,44.85,Tokyo,2016,Marathon,Android,2.655000000000001,2.655000000000001,NA,5.208888888888889
50,50,M,45-54,5:12:51,7:25/km,176474,1192366758,NA,NA,42.7,Tokyo,2016,Marathon,NA,0.5050000000000026,0.5050000000000026,NA,5.214166666666667
51,51,NA,NA,5:14:12,7:27/km,7042103,579732046,Garmin Forerunner 220,NA,44.2,Tokyo,2016,Marathon,Garmin,2.0050000000000026,2.0050000000000026,NA,5.236666666666666
