,Rank,Gender,Age,Finish,Pace,Athlet_url,Race_url,Watch,Shoes,Distance,City,Year,Race_Type,Watch_Brand,Watch_Error,Watch_Error_Abs,Shoes_Brand,Finish_Numeric
16367,16367,M,25-34,5:39:28,8:03/km,38270252,2326308264,Garmin Forerunner 235,NA,43.25,London,2019,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,5.6577777777777785
16368,16368,F,25-34,5:39:28,8:03/km,37695326,2387734037,Garmin vivoactive 3,NA,44.09,London,2019,Marathon,Garmin,1.8950000000000031,1.8950000000000031,NA,5.6577777777777785
16369,16369,M,55-64,5:39:29,8:03/km,23690724,2326875962,Garmin Forerunner 735XT,Saucony Triumph,44.02,London,2019,Marathon,Garmin,1.8250000000000028,1.8250000000000028,Saucony,5.658055555555556
16373,16373,F,35-44,5:39:36,8:03/km,39520857,2326406127,Garmin vivoactive 3,NA,43.97,London,2019,Marathon,Garmin,1.7749999999999986,1.7749999999999986,NA,5.66
16374,16374,F,NA,5:39:36,8:03/km,7744141,2326799829,Garmin Forerunner 220,NA,43.09,London,2019,Marathon,Garmin,0.8950000000000031,0.8950000000000031,NA,5.66
16375,16375,M,25-34,5:39:37,8:03/km,37237966,2325927815,Android App,NA,44.16,London,2019,Marathon,Android,1.9649999999999963,1.9649999999999963,NA,5.660277777777778
16376,16376,F,35-44,5:39:37,8:03/km,28538808,2326100026,Fitbit Ionic,NA,43.54,London,2019,Marathon,Fitbit,1.3449999999999989,1.3449999999999989,NA,5.660277777777778
16377,16377,M,55-64,5:39:39,8:03/km,9814470,2326007600,Garmin Forerunner 235,NA,43.85,London,2019,Marathon,Garmin,1.6550000000000011,1.6550000000000011,NA,5.660833333333334
16378,16378,F,55-64,5:39:40,8:03/km,35449077,2325953918,Garmin Forerunner 235,NA,43.34,London,2019,Marathon,Garmin,1.1450000000000031,1.1450000000000031,NA,5.661111111111111
16379,16379,F,45-54,5:39:41,8:03/km,19828575,2325949731,Garmin Forerunner 235,Brooks Ghost 10,43.9,London,2019,Marathon,Garmin,1.7049999999999983,1.7049999999999983,Brooks,5.661388888888889
16380,16380,NA,NA,5:39:41,8:03/km,9184074,2326248489,Garmin Forerunner 235,NA,43.7,London,2019,Marathon,Garmin,1.5050000000000026,1.5050000000000026,NA,5.661388888888889
16381,16381,NA,35-44,5:39:41,8:03/km,14842759,2326262789,Garmin vivoactive HR,NA,43.34,London,2019,Marathon,Garmin,1.1450000000000031,1.1450000000000031,NA,5.661388888888889
16382,16382,M,35-44,5:39:41,8:03/km,35373741,2326610873,Fitbit Ionic,NA,43.63,London,2019,Marathon,Fitbit,1.4350000000000023,1.4350000000000023,NA,5.661388888888889
16383,16383,M,45-54,5:39:44,8:03/km,20180190,2325910715,NA,NA,43.5,London,2019,Marathon,NA,1.3049999999999997,1.3049999999999997,NA,5.662222222222223
16384,16384,F,45-54,5:39:44,8:03/km,38920580,2325944563,iPhone App,NA,44.09,London,2019,Marathon,iPhone,1.8950000000000031,1.8950000000000031,NA,5.662222222222223
16385,16385,M,55-64,5:39:44,8:03/km,29776870,2331018656,Garmin Forerunner 235,NA,42.66,London,2019,Marathon,Garmin,0.4649999999999963,0.4649999999999963,NA,5.662222222222223
16386,16386,M,25-34,5:39:46,8:03/km,4948335,2325906649,Garmin Forerunner 735XT,Asics Gel Ziruss,43.19,London,2019,Marathon,Garmin,0.9949999999999974,0.9949999999999974,Asics,5.662777777777778
16387,16387,F,25-34,5:39:48,8:03/km,6277645,2327492127,Garmin Forerunner 235,Mizuno Wave Inspire 13,43.38,London,2019,Marathon,Garmin,1.1850000000000023,1.1850000000000023,Mizuno,5.663333333333334
16388,16388,F,25-34,5:39:48,8:03/km,3712231,2327820008,Apple Watch Series 4,NA,43.41,London,2019,Marathon,Apple,1.2149999999999963,1.2149999999999963,NA,5.663333333333334
16389,16389,F,NA,5:39:51,8:03/km,2225258,2325955647,iPhone App,Asics Gel-Nimbus 19,44.31,London,2019,Marathon,iPhone,2.115000000000002,2.115000000000002,Asics,5.6641666666666675
16390,16390,F,35-44,5:39:51,8:03/km,35704138,2326788409,Garmin Forerunner 35,NA,42.89,London,2019,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,5.6641666666666675
16391,16391,M,NA,5:39:55,8:03/km,19021224,2325891352,Garmin Forerunner 235,Nike Tri-Ax,43.35,London,2019,Marathon,Garmin,1.1550000000000011,1.1550000000000011,Nike,5.665277777777778
16392,16392,M,NA,5:39:55,8:03/km,8570239,2325951169,iPhone App,NA,44.09,London,2019,Marathon,iPhone,1.8950000000000031,1.8950000000000031,NA,5.665277777777778
16394,16394,F,35-44,5:40:01,8:03/km,22827850,2326040550,Garmin Forerunner 235,NA,44.01,London,2019,Marathon,Garmin,1.8149999999999977,1.8149999999999977,NA,5.666944444444445
16395,16395,M,NA,5:40:02,8:04/km,5866714,2325959786,Garmin Forerunner 735XT,NA,42.69,London,2019,Marathon,Garmin,0.49499999999999744,0.49499999999999744,NA,5.667222222222223
16396,16396,F,NA,5:40:02,8:04/km,11724571,2326875994,Fitbit Surge,NA,44.0,London,2019,Marathon,Fitbit,1.8049999999999997,1.8049999999999997,NA,5.667222222222223
16397,16397,M,25-34,5:40:03,8:04/km,15178673,2326318636,Garmin Forerunner 25,NA,43.91,London,2019,Marathon,Garmin,1.7149999999999963,1.7149999999999963,NA,5.6675
16398,16398,F,25-34,5:40:04,8:04/km,18073290,2326213794,TomTom,NA,43.67,London,2019,Marathon,TomTom,1.4750000000000014,1.4750000000000014,NA,5.667777777777778
16400,16400,F,35-44,5:40:05,8:04/km,39857194,2331457696,Garmin Forerunner 235,NA,43.25,London,2019,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,5.668055555555556
16401,16401,F,25-34,5:40:07,8:04/km,36389470,2325983472,Garmin fenix 5S Plus,NA,42.99,London,2019,Marathon,Garmin,0.7950000000000017,0.7950000000000017,NA,5.668611111111112
16402,16402,F,25-34,5:40:07,8:04/km,14314028,2326927018,Garmin Forerunner 235,Adidas Boost St,43.32,London,2019,Marathon,Garmin,1.125,1.125,Adidas,5.668611111111112
16403,16403,M,NA,5:40:07,8:04/km,2914977,2327365106,TomTom,NA,42.72,London,2019,Marathon,TomTom,0.5249999999999986,0.5249999999999986,NA,5.668611111111112
16404,16404,F,45-54,5:40:10,8:04/km,27673999,2327948085,TomTom,NA,43.81,London,2019,Marathon,TomTom,1.615000000000002,1.615000000000002,NA,5.669444444444445
16405,16405,M,55-64,5:40:11,8:04/km,1128740,2326088375,Garmin Forerunner 935,Hoka One One Speed 2 Original,43.03,London,2019,Marathon,Garmin,0.8350000000000009,0.8350000000000009,Hoka,5.669722222222222
16406,16406,M,25-34,5:40:12,8:04/km,26966712,2326330698,Garmin Forerunner 235,NA,45.01,London,2019,Marathon,Garmin,2.8149999999999977,2.8149999999999977,NA,5.67
16408,16408,F,35-44,5:40:26,8:04/km,38764479,2326358770,iPhone App,NA,45.68,London,2019,Marathon,iPhone,3.4849999999999994,3.4849999999999994,NA,5.673888888888889
16409,16409,M,25-34,5:40:27,8:04/km,20169030,2326384597,Garmin Forerunner 35,Under Armour Charged Bandit 3,44.34,London,2019,Marathon,Garmin,2.145000000000003,2.145000000000003,Under,5.674166666666667
16410,16410,F,25-34,5:40:29,8:04/km,36244386,2326485322,Android App,NA,44.26,London,2019,Marathon,Android,2.0649999999999977,2.0649999999999977,NA,5.674722222222223
16411,16411,M,35-44,5:40:30,8:04/km,5220435,2326042257,Apple Watch Series 4,NA,43.32,London,2019,Marathon,Apple,1.125,1.125,NA,5.675000000000001
16412,16412,F,45-54,5:40:34,8:04/km,4469975,2326915149,Garmin Forerunner 935,NA,42.9,London,2019,Marathon,Garmin,0.7049999999999983,0.7049999999999983,NA,5.676111111111111
16413,16413,M,55-64,5:40:35,8:04/km,25769424,2339320402,NA,Asics Gel Kayano 25,45.16,London,2019,Marathon,NA,2.9649999999999963,2.9649999999999963,Asics,5.676388888888889
16414,16414,F,35-44,5:40:36,8:04/km,27065346,2328429248,Garmin vivoactive 3,NA,43.27,London,2019,Marathon,Garmin,1.0750000000000028,1.0750000000000028,NA,5.676666666666667
16415,16415,F,45-54,5:40:40,8:04/km,1631217,2327382320,Garmin Forerunner 235,NA,42.74,London,2019,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,5.677777777777778
16416,16416,F,25-34,5:40:41,8:04/km,21447372,2326431016,Garmin Forerunner 235,Brooks Gts 18,43.32,London,2019,Marathon,Garmin,1.125,1.125,Brooks,5.678055555555556
16417,16417,F,35-44,5:40:41,8:04/km,39692736,2326506634,Garmin Forerunner 235,NA,43.32,London,2019,Marathon,Garmin,1.125,1.125,NA,5.678055555555556
16418,16418,NA,45-54,5:40:41,8:04/km,19635181,2353378522,Garmin Forerunner 25,NA,43.12,London,2019,Marathon,Garmin,0.9249999999999972,0.9249999999999972,NA,5.678055555555556
16419,16419,M,35-44,5:40:43,8:04/km,8069963,2325972416,Garmin Forerunner 235,Asics Roadhawk,43.02,London,2019,Marathon,Garmin,0.8250000000000028,0.8250000000000028,Asics,5.6786111111111115
16420,16420,M,35-44,5:40:46,8:05/km,30468859,2326024959,NA,NA,43.01,London,2019,Marathon,NA,0.8149999999999977,0.8149999999999977,NA,5.679444444444445
16421,16421,M,45-54,5:40:47,8:05/km,9834769,2326160988,Garmin fenix 5X,New Balance 870,44.39,London,2019,Marathon,Garmin,2.1950000000000003,2.1950000000000003,New Balance,5.679722222222223
16422,16422,M,35-44,5:40:48,8:05/km,9737660,2326634256,Garmin vivoactive 3,Adidas Supernova M Boost,43.76,London,2019,Marathon,Garmin,1.5649999999999977,1.5649999999999977,Adidas,5.680000000000001
16423,16423,F,25-34,5:40:50,8:05/km,17090154,2326245201,iPhone App,Asics Kayano 23,44.55,London,2019,Marathon,iPhone,2.354999999999997,2.354999999999997,Asics,5.680555555555556
16424,16424,M,35-44,5:40:56,8:05/km,30131462,2326716948,TomTom,NA,43.63,London,2019,Marathon,TomTom,1.4350000000000023,1.4350000000000023,NA,5.682222222222222
16426,16426,M,35-44,5:40:59,8:05/km,1664555,2325903448,Garmin Forerunner 235,NA,43.37,London,2019,Marathon,Garmin,1.1749999999999972,1.1749999999999972,NA,5.683055555555556
16427,16427,M,65-69,5:41:02,8:05/km,28357609,2345205620,Apple Watch Series 3,NA,43.61,London,2019,Marathon,Apple,1.4149999999999991,1.4149999999999991,NA,5.683888888888889
16428,16428,F,35-44,5:41:04,8:05/km,30021236,2326513676,Garmin Forerunner 235,NA,43.59,London,2019,Marathon,Garmin,1.3950000000000031,1.3950000000000031,NA,5.684444444444445
16430,16430,F,70-74,5:41:05,8:05/km,12839604,2327312129,Garmin Forerunner 920XT,Hoka One One Clifton 5 Wide,43.61,London,2019,Marathon,Garmin,1.4149999999999991,1.4149999999999991,Hoka,5.684722222222223
16432,16432,F,35-44,5:41:06,8:05/km,36454646,2326327666,TomTom,NA,44.88,London,2019,Marathon,TomTom,2.6850000000000023,2.6850000000000023,NA,5.6850000000000005
16433,16433,M,35-44,5:41:07,8:05/km,18417522,2337509379,Garmin Forerunner 235,NA,42.85,London,2019,Marathon,Garmin,0.6550000000000011,0.6550000000000011,NA,5.685277777777778
16435,16435,F,35-44,5:41:09,8:05/km,14640533,2325942228,iPhone App,NA,44.27,London,2019,Marathon,iPhone,2.075000000000003,2.075000000000003,NA,5.685833333333334
16437,16437,M,35-44,5:41:11,8:05/km,3127475,2326477520,Garmin Forerunner 235,NA,42.89,London,2019,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,5.686388888888889
16439,16439,F,55-64,5:41:12,8:05/km,32631539,2326465220,Android App,NA,44.45,London,2019,Marathon,Android,2.2550000000000026,2.2550000000000026,NA,5.6866666666666665
16440,16440,F,35-44,5:41:16,8:05/km,11386543,2325951215,Garmin vivoactive 3,NA,42.29,London,2019,Marathon,Garmin,0.09499999999999886,0.09499999999999886,NA,5.687777777777778
16441,16441,M,25-34,5:41:16,8:05/km,37091943,2327562898,Fitbit Surge,Asics Kayano 23,43.24,London,2019,Marathon,Fitbit,1.0450000000000017,1.0450000000000017,Asics,5.687777777777778
16443,16443,M,35-44,5:41:19,8:05/km,2852097,2325897719,Garmin Forerunner 935,NA,46.48,London,2019,Marathon,Garmin,4.284999999999997,4.284999999999997,NA,5.688611111111111
16444,16444,F,45-54,5:41:20,8:05/km,37535390,2326470578,Garmin vivoactive 3 Music,NA,45.79,London,2019,Marathon,Garmin,3.594999999999999,3.594999999999999,NA,5.688888888888889
16445,16445,F,20-24,5:41:24,8:05/km,24460664,2325955074,Garmin Forerunner 235,Saucony Guide Ios,43.16,London,2019,Marathon,Garmin,0.9649999999999963,0.9649999999999963,Saucony,5.69
16446,16446,F,20-24,5:41:24,8:05/km,23035559,2326718576,Garmin Forerunner 620,NA,44.36,London,2019,Marathon,Garmin,2.164999999999999,2.164999999999999,NA,5.69
16448,16448,M,35-44,5:41:29,8:06/km,26392484,2326284084,NA,NA,43.36,London,2019,Marathon,NA,1.1649999999999991,1.1649999999999991,NA,5.6913888888888895
16449,16449,M,75+,5:41:29,8:06/km,19891193,2326316192,Garmin Forerunner 230,NA,43.86,London,2019,Marathon,Garmin,1.6649999999999991,1.6649999999999991,NA,5.6913888888888895
16450,16450,M,35-44,5:41:31,8:06/km,1800667,2326368595,Apple Watch Series 3,NA,43.28,London,2019,Marathon,Apple,1.0850000000000009,1.0850000000000009,NA,5.691944444444444
16451,16451,M,55-64,5:41:31,8:06/km,26905698,2328290001,Garmin fenix 3,NA,46.56,London,2019,Marathon,Garmin,4.365000000000002,4.365000000000002,NA,5.691944444444444
16452,16452,F,35-44,5:41:41,8:06/km,9476423,2326705185,Apple Watch Series 3,NA,43.01,London,2019,Marathon,Apple,0.8149999999999977,0.8149999999999977,NA,5.6947222222222225
16453,16453,F,25-34,5:41:44,8:06/km,16551419,2326092778,iPhone App,NA,44.63,London,2019,Marathon,iPhone,2.4350000000000023,2.4350000000000023,NA,5.695555555555556
16454,16454,F,35-44,5:41:47,8:06/km,14622701,2326728387,TomTom,Brooks Gts18,43.83,London,2019,Marathon,TomTom,1.634999999999998,1.634999999999998,Brooks,5.696388888888889
16455,16455,F,NA,5:41:47,8:06/km,2098944,2326748863,Garmin vivoactive 3,NA,43.94,London,2019,Marathon,Garmin,1.7449999999999974,1.7449999999999974,NA,5.696388888888889
16456,16456,F,NA,5:41:51,8:06/km,289344,2325934707,iPhone App,NA,43.71,London,2019,Marathon,iPhone,1.5150000000000006,1.5150000000000006,NA,5.697500000000001
16457,16457,M,45-54,5:41:55,8:06/km,39831068,2336346270,Garmin Forerunner 235,NA,43.69,London,2019,Marathon,Garmin,1.4949999999999974,1.4949999999999974,NA,5.698611111111111
16458,16458,F,35-44,5:41:56,8:06/km,10430831,2326882315,Garmin Forerunner 235,Hoka One One Clifton 5,43.19,London,2019,Marathon,Garmin,0.9949999999999974,0.9949999999999974,Hoka,5.698888888888889
16459,16459,F,20-24,5:41:58,8:06/km,33070217,2326597255,Garmin Forerunner 235,NA,43.87,London,2019,Marathon,Garmin,1.6749999999999972,1.6749999999999972,NA,5.6994444444444445
16460,16460,M,25-34,5:41:59,8:06/km,1310175,2326025057,Garmin Forerunner 235,NA,43.88,London,2019,Marathon,Garmin,1.6850000000000023,1.6850000000000023,NA,5.699722222222222
16461,16461,M,25-34,5:42:00,8:06/km,2248460,2326683425,Apple Watch Series 3,NA,42.38,London,2019,Marathon,Apple,0.18500000000000227,0.18500000000000227,NA,5.7
16462,16462,F,25-34,5:42:01,8:06/km,33795841,2326572557,Garmin Forerunner 235,NA,43.27,London,2019,Marathon,Garmin,1.0750000000000028,1.0750000000000028,NA,5.700277777777778
16463,16463,F,35-44,5:42:01,8:06/km,10115828,2326839122,Android App,Adidas Runfalcon,45.07,London,2019,Marathon,Android,2.875,2.875,Adidas,5.700277777777778
16465,16465,F,45-54,5:42:05,8:06/km,21487251,2326408958,Garmin vivoactive HR,NA,43.02,London,2019,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,5.701388888888889
16466,16466,M,35-44,5:42:05,8:06/km,2682369,2326594165,Garmin Forerunner 235,Nike Blue,43.89,London,2019,Marathon,Garmin,1.6950000000000003,1.6950000000000003,Nike,5.701388888888889
16467,16467,F,35-44,5:42:06,8:06/km,7943337,2325914723,Android App,NA,44.43,London,2019,Marathon,Android,2.2349999999999994,2.2349999999999994,NA,5.701666666666667
16468,16468,M,45-54,5:42:07,8:06/km,15736629,2325906934,iPhone App,NA,44.52,London,2019,Marathon,iPhone,2.325000000000003,2.325000000000003,NA,5.701944444444445
16469,16469,F,NA,5:42:07,8:06/km,27122654,2326594545,TomTom,NA,43.73,London,2019,Marathon,TomTom,1.5349999999999966,1.5349999999999966,NA,5.701944444444445
16470,16470,F,NA,5:42:11,8:07/km,14682061,2325973653,iPhone App,NA,43.85,London,2019,Marathon,iPhone,1.6550000000000011,1.6550000000000011,NA,5.703055555555555
16471,16471,F,NA,5:42:13,8:07/km,19649156,2325962601,Garmin Forerunner 735XT,NA,43.9,London,2019,Marathon,Garmin,1.7049999999999983,1.7049999999999983,NA,5.703611111111111
16472,16472,M,35-44,5:42:13,8:07/km,32990815,2326230678,Polar M430,Asics Kayano,43.23,London,2019,Marathon,Polar,1.0349999999999966,1.0349999999999966,Asics,5.703611111111111
16475,16475,M,35-44,5:42:16,8:07/km,37249244,2325963626,Android App,NA,43.21,London,2019,Marathon,Android,1.0150000000000006,1.0150000000000006,NA,5.704444444444444
16476,16476,F,25-34,5:42:16,8:07/km,20247393,2326407287,Garmin vivoactive 3,NA,44.36,London,2019,Marathon,Garmin,2.164999999999999,2.164999999999999,NA,5.704444444444444
16477,16477,F,35-44,5:42:23,8:07/km,36147715,2325951591,iPhone App,NA,45.95,London,2019,Marathon,iPhone,3.7550000000000026,3.7550000000000026,NA,5.706388888888889
16478,16478,M,45-54,5:42:25,8:07/km,31808359,2325946470,Polar Vantage V,NA,43.12,London,2019,Marathon,Polar,0.9249999999999972,0.9249999999999972,NA,5.706944444444445
16479,16479,M,25-34,5:42:25,8:07/km,40965150,2325950968,iPhone App,NA,44.73,London,2019,Marathon,iPhone,2.5349999999999966,2.5349999999999966,NA,5.706944444444445
16480,16480,F,35-44,5:42:26,8:07/km,32290532,2325963449,Garmin Forerunner 235,NA,43.27,London,2019,Marathon,Garmin,1.0750000000000028,1.0750000000000028,NA,5.707222222222223
16481,16481,M,45-54,5:42:28,8:07/km,2419588,2325970706,Garmin vivoactive 3,New Balance M860Pf9,44.41,London,2019,Marathon,Garmin,2.2149999999999963,2.2149999999999963,New Balance,5.707777777777778
16482,16482,M,25-34,5:42:28,8:07/km,30406919,2325971255,Fitbit Ionic,NA,43.36,London,2019,Marathon,Fitbit,1.1649999999999991,1.1649999999999991,NA,5.707777777777778
16483,16483,F,35-44,5:42:28,8:07/km,18070829,2326510675,TomTom,NA,43.41,London,2019,Marathon,TomTom,1.2149999999999963,1.2149999999999963,NA,5.707777777777778
16484,16484,F,45-54,5:42:30,8:07/km,25712309,2463068549,Garmin Forerunner 235,NA,42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,5.708333333333334
16485,16485,M,45-54,5:42:32,8:07/km,7738387,2326029939,Garmin Forerunner 235,NA,43.05,London,2019,Marathon,Garmin,0.8549999999999969,0.8549999999999969,NA,5.708888888888889
16486,16486,F,35-44,5:42:32,8:07/km,25153816,2326511873,Garmin Forerunner 235,NA,43.05,London,2019,Marathon,Garmin,0.8549999999999969,0.8549999999999969,NA,5.708888888888889
16487,16487,F,25-34,5:42:32,8:07/km,27313889,2326778323,Apple Watch Series 4,Asics Gel-Kayano 24,43.45,London,2019,Marathon,Apple,1.2550000000000026,1.2550000000000026,Asics,5.708888888888889
16488,16488,M,35-44,5:42:34,8:07/km,19640268,2325974059,iPhone App,Asics Gel Nimbus 20,44.05,London,2019,Marathon,iPhone,1.8549999999999969,1.8549999999999969,Asics,5.709444444444444
16489,16489,F,NA,5:42:34,8:07/km,19781215,2327546106,TomTom,NA,43.67,London,2019,Marathon,TomTom,1.4750000000000014,1.4750000000000014,NA,5.709444444444444
16490,16490,F,20-24,5:42:35,8:07/km,37208192,2328933820,iPhone App,NA,44.61,London,2019,Marathon,iPhone,2.414999999999999,2.414999999999999,NA,5.709722222222222
16491,16491,F,45-54,5:42:38,8:07/km,26143944,2326358386,Garmin Forerunner 735XT,NA,43.96,London,2019,Marathon,Garmin,1.7650000000000006,1.7650000000000006,NA,5.710555555555556
16492,16492,F,35-44,5:42:39,8:07/km,15202302,2327888853,Garmin Forerunner 25,NA,44.24,London,2019,Marathon,Garmin,2.0450000000000017,2.0450000000000017,NA,5.710833333333333
16493,16493,M,45-54,5:42:43,8:07/km,18523803,2327521507,Garmin fenix 5,NA,47.48,London,2019,Marathon,Garmin,5.284999999999997,5.284999999999997,NA,5.711944444444445
16494,16494,M,25-34,5:42:45,8:07/km,24959819,2325935832,Android App,NA,43.56,London,2019,Marathon,Android,1.365000000000002,1.365000000000002,NA,5.7125
16495,16495,F,NA,5:42:49,8:07/km,11187463,2389638457,Garmin vivoactive,NA,43.12,London,2019,Marathon,Garmin,0.9249999999999972,0.9249999999999972,NA,5.713611111111112
16496,16496,M,25-34,5:42:51,8:08/km,31052516,2325966790,Garmin Forerunner 235,NA,43.86,London,2019,Marathon,Garmin,1.6649999999999991,1.6649999999999991,NA,5.714166666666667
16497,16497,F,35-44,5:42:52,8:08/km,19286015,2406044065,NA,Brooks Adrenaline Gts 19,42.8,London,2019,Marathon,NA,0.6049999999999969,0.6049999999999969,Brooks,5.714444444444444
16498,16498,F,NA,5:42:53,8:08/km,4182125,2330191389,Suunto Ambit3 Sport,NA,46.31,London,2019,Marathon,Suunto,4.115000000000002,4.115000000000002,NA,5.714722222222222
16499,16499,F,35-44,5:42:54,8:08/km,27592418,2325970888,iPhone App,Asics Gel Nimbus,44.53,London,2019,Marathon,iPhone,2.335000000000001,2.335000000000001,Asics,5.715
16500,16500,F,35-44,5:42:54,8:08/km,14597766,2326594950,Garmin Forerunner 235,NA,43.39,London,2019,Marathon,Garmin,1.1950000000000003,1.1950000000000003,NA,5.715
16501,16501,F,NA,5:42:56,8:08/km,6351657,2326305198,Garmin fenix 5S,Brooks Ghost,46.89,London,2019,Marathon,Garmin,4.695,4.695,Brooks,5.7155555555555555
16502,16502,M,20-24,5:42:58,8:08/km,31557612,2326309041,iPhone App,New Balance 1080S,43.84,London,2019,Marathon,iPhone,1.6450000000000031,1.6450000000000031,New Balance,5.716111111111111
16503,16503,F,35-44,5:42:59,8:08/km,24046842,2325995725,Suunto Spartan Ultra,NA,44.55,London,2019,Marathon,Suunto,2.354999999999997,2.354999999999997,NA,5.716388888888889
16505,16505,M,25-34,5:43:00,8:08/km,31210327,2326754288,Garmin Forerunner 25,NA,44.06,London,2019,Marathon,Garmin,1.865000000000002,1.865000000000002,NA,5.716666666666667
16506,16506,M,25-34,5:43:01,8:08/km,30429481,2326593609,Garmin Forerunner 35,NA,43.24,London,2019,Marathon,Garmin,1.0450000000000017,1.0450000000000017,NA,5.716944444444445
16507,16507,M,NA,5:43:02,8:08/km,10560634,2326406392,Garmin Forerunner 645,NA,43.19,London,2019,Marathon,Garmin,0.9949999999999974,0.9949999999999974,NA,5.717222222222222
16509,16509,F,NA,5:43:03,8:08/km,18486663,2326031205,Garmin Forerunner 235,NA,42.58,London,2019,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,5.7175
16510,16510,F,35-44,5:43:07,8:08/km,18850081,2327871491,TomTom,NA,43.66,London,2019,Marathon,TomTom,1.4649999999999963,1.4649999999999963,NA,5.7186111111111115
16511,16511,M,35-44,5:43:07,8:08/km,12568332,2327882896,TomTom,NA,43.66,London,2019,Marathon,TomTom,1.4649999999999963,1.4649999999999963,NA,5.7186111111111115
16512,16512,M,25-34,5:43:09,8:08/km,34598401,2325998869,Garmin Forerunner 235,NA,43.4,London,2019,Marathon,Garmin,1.2049999999999983,1.2049999999999983,NA,5.719166666666667
16513,16513,F,25-34,5:43:10,8:08/km,36311081,2326719948,Garmin Forerunner 235,NA,43.33,London,2019,Marathon,Garmin,1.134999999999998,1.134999999999998,NA,5.719444444444445
16514,16514,F,55-64,5:43:10,8:08/km,38534235,2327363388,Garmin Forerunner 235,NA,43.36,London,2019,Marathon,Garmin,1.1649999999999991,1.1649999999999991,NA,5.719444444444445
16515,16515,F,25-34,5:43:13,8:08/km,11950233,2325986585,Garmin Forerunner 235,Asics Gt 2000 6 Black/Pink,43.36,London,2019,Marathon,Garmin,1.1649999999999991,1.1649999999999991,Asics,5.720277777777778
16516,16516,F,25-34,5:43:16,8:08/km,24559182,2325933140,iPhone App,NA,43.33,London,2019,Marathon,iPhone,1.134999999999998,1.134999999999998,NA,5.721111111111111
16518,16518,M,55-64,5:43:17,8:08/km,9249082,2325945259,Garmin fenix 5X,Asics Gel Pulse 9 Yellow,45.51,London,2019,Marathon,Garmin,3.3149999999999977,3.3149999999999977,Asics,5.721388888888889
16519,16519,M,NA,5:43:20,8:08/km,8925808,2325972431,Fitbit Ionic,NA,45.06,London,2019,Marathon,Fitbit,2.865000000000002,2.865000000000002,NA,5.722222222222222
16520,16520,M,20-24,5:43:20,8:08/km,29864335,2326124043,Garmin Forerunner 935,Adidas Ultraboost,43.64,London,2019,Marathon,Garmin,1.4450000000000003,1.4450000000000003,Adidas,5.722222222222222
16521,16521,M,35-44,5:43:23,8:08/km,28568534,2325907986,Garmin Forerunner 630,NA,42.88,London,2019,Marathon,Garmin,0.6850000000000023,0.6850000000000023,NA,5.723055555555556
16522,16522,M,NA,5:43:25,8:08/km,498793,2325959818,Garmin Forerunner 735XT,NA,43.13,London,2019,Marathon,Garmin,0.9350000000000023,0.9350000000000023,NA,5.723611111111111
16523,16523,F,35-44,5:43:26,8:08/km,7407130,2326276211,Garmin Forerunner 235,NA,43.35,London,2019,Marathon,Garmin,1.1550000000000011,1.1550000000000011,NA,5.723888888888889
16524,16524,F,NA,5:43:31,8:08/km,18881005,2326162688,Garmin Forerunner 235,Mizuno Wave Enigma Dark Blue,42.82,London,2019,Marathon,Garmin,0.625,0.625,Mizuno,5.7252777777777775
16525,16525,M,35-44,5:43:37,8:09/km,19139914,2326390668,Garmin Forerunner 35,NA,44.56,London,2019,Marathon,Garmin,2.365000000000002,2.365000000000002,NA,5.726944444444444
16528,16528,M,25-34,5:43:48,8:09/km,9697995,2326252392,Garmin fenix 3,NA,45.77,London,2019,Marathon,Garmin,3.575000000000003,3.575000000000003,NA,5.73
16529,16529,F,25-34,5:43:50,8:09/km,38949281,2326957450,NA,NA,42.91,London,2019,Marathon,NA,0.7149999999999963,0.7149999999999963,NA,5.730555555555556
16530,16530,F,NA,5:43:52,8:09/km,21615081,2325918154,Polar M600,NA,43.4,London,2019,Marathon,Polar,1.2049999999999983,1.2049999999999983,NA,5.731111111111111
16532,16532,F,45-54,5:43:54,8:09/km,21376230,2325947590,iPhone App,NA,43.96,London,2019,Marathon,iPhone,1.7650000000000006,1.7650000000000006,NA,5.7316666666666665
16533,16533,F,NA,5:44:01,8:09/km,9881097,2326632039,Garmin vivoactive 3,NA,44.33,London,2019,Marathon,Garmin,2.134999999999998,2.134999999999998,NA,5.733611111111111
16534,16534,M,35-44,5:44:02,8:09/km,2376433,2326006148,iPhone App,NA,43.95,London,2019,Marathon,iPhone,1.7550000000000026,1.7550000000000026,NA,5.733888888888889
16535,16535,F,45-54,5:44:02,8:09/km,24434151,2326210285,Garmin Forerunner 235,NA,43.4,London,2019,Marathon,Garmin,1.2049999999999983,1.2049999999999983,NA,5.733888888888889
